League,Date,HomeTeam,AwayTeam,FTHG,FTAG,HC,AC,HY,AY,HR,AR,HS,AS,year_month
Championship,2026-02-17,Bristol City,Wrexham,2.0,2.0,3.0,2.0,2.0,3.0,0.0,0.0,8.0,9.0,2026-02
Championship,2026-02-17,Charlton,Portsmouth,1.0,3.0,3.0,2.0,7.0,2.0,0.0,0.0,12.0,12.0,2026-02
League 1,2026-02-17,Reading,Bolton,1.0,1.0,4.0,6.0,4.0,1.0,0.0,0.0,6.0,16.0,2026-02
League 1,2026-02-17,Blackpool,Mansfield,1.0,0.0,4.0,1.0,5.0,0.0,0.0,0.0,6.0,11.0,2026-02
League 1,2026-02-17,Stevenage,Port Vale,2.0,1.0,6.0,1.0,3.0,2.0,0.0,0.0,16.0,5.0,2026-02
League 1,2026-02-17,Lincoln,Northampton,4.0,0.0,9.0,1.0,1.0,1.0,0.0,1.0,23.0,4.0,2026-02
League 1 Escocia,2026-02-17,Cove Rangers,Montrose,3.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,7.0,11.0,2026-02
Primeira Liga,2026-02-16,Rio Ave,Moreirense,1.0,2.0,7.0,1.0,1.0,3.0,0.0,0.0,18.0,6.0,2026-02
Serie A,2026-02-16,Cagliari,Lecce,0.0,2.0,8.0,2.0,0.0,0.0,0.0,0.0,11.0,13.0,2026-02
Ligue 2,2026-02-16,Bastia,Troyes,0.0,0.0,5.0,2.0,2.0,3.0,0.0,0.0,16.0,3.0,2026-02
Turkey Super Lig,2026-02-16,Kasimpasa,Karagumruk,3.0,2.0,2.0,3.0,5.0,2.0,0.0,0.0,12.0,11.0,2026-02
La Liga,2026-02-16,Girona,Barcelona,2.0,1.0,3.0,7.0,1.0,2.0,1.0,0.0,13.0,27.0,2026-02
La Liga 2,2026-02-16,Sociedad B,Malaga,2.0,1.0,5.0,1.0,5.0,4.0,1.0,0.0,13.0,17.0,2026-02
Championship,2026-02-16,Coventry,Middlesbrough,3.0,1.0,3.0,2.0,3.0,2.0,0.0,0.0,9.0,18.0,2026-02
Super League Greece,2026-02-16,Atromitos,Panserraikos,2.0,2.0,4.0,3.0,3.0,3.0,0.0,1.0,15.0,6.0,2026-02
Bundesliga,2026-02-15,RB Leipzig,Wolfsburg,2.0,2.0,6.0,2.0,1.0,2.0,0.0,0.0,20.0,10.0,2026-02
La Liga 2,2026-02-15,Castellon,La Coruna,2.0,0.0,4.0,3.0,3.0,3.0,0.0,0.0,8.0,12.0,2026-02
Primeira Liga,2026-02-15,Nacional,Porto,0.0,1.0,5.0,8.0,4.0,0.0,0.0,0.0,9.0,8.0,2026-02
Eredivisie,2026-02-15,Feyenoord,Go Ahead Eagles,1.0,0.0,19.0,2.0,1.0,3.0,0.0,1.0,33.0,4.0,2026-02
Primeira Liga,2026-02-15,AVS,Estoril,3.0,0.0,9.0,9.0,2.0,2.0,0.0,0.0,15.0,12.0,2026-02
Serie A,2026-02-15,Napoli,Roma,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,11.0,9.0,2026-02
Super League Greece,2026-02-15,Panathinaikos,Larisa,1.0,1.0,4.0,1.0,3.0,2.0,0.0,0.0,16.0,8.0,2026-02
La Liga 2,2026-02-15,Mirandes,Las Palmas,1.0,1.0,3.0,5.0,3.0,1.0,0.0,0.0,6.0,17.0,2026-02
Super League Greece,2026-02-15,PAOK,AEK,0.0,0.0,7.0,5.0,4.0,4.0,0.0,0.0,8.0,12.0,2026-02
Bundesliga,2026-02-15,Augsburg,Heidenheim,1.0,0.0,4.0,5.0,1.0,2.0,0.0,0.0,12.0,16.0,2026-02
La Liga,2026-02-15,Mallorca,Betis,1.0,2.0,7.0,3.0,4.0,3.0,0.0,0.0,14.0,17.0,2026-02
Turkey Super Lig,2026-02-15,Buyuksehyr,Besiktas,2.0,3.0,6.0,3.0,2.0,2.0,0.0,0.0,14.0,13.0,2026-02
Bundesliga 2,2026-02-15,Magdeburg,Bielefeld,0.0,2.0,4.0,4.0,2.0,2.0,0.0,0.0,19.0,14.0,2026-02
Bundesliga 2,2026-02-15,Holstein Kiel,Schalke 04,1.0,2.0,9.0,6.0,3.0,1.0,0.0,0.0,10.0,21.0,2026-02
Bundesliga 2,2026-02-15,Bochum,Paderborn,0.0,0.0,4.0,6.0,2.0,3.0,0.0,0.0,22.0,7.0,2026-02
Serie B,2026-02-15,Spezia,Frosinone,0.0,2.0,2.0,11.0,4.0,2.0,0.0,0.0,6.0,15.0,2026-02
La Liga,2026-02-15,Vallecano,Ath Madrid,3.0,0.0,4.0,8.0,1.0,3.0,0.0,0.0,13.0,9.0,2026-02
La Liga,2026-02-15,Oviedo,Ath Bilbao,1.0,2.0,2.0,3.0,2.0,3.0,0.0,0.0,7.0,13.0,2026-02
Super League Greece,2026-02-15,Kifisia,OFI Crete,2.0,2.0,4.0,2.0,3.0,2.0,0.0,0.0,25.0,6.0,2026-02
Eredivisie,2026-02-15,Heerenveen,Zwolle,4.0,2.0,2.0,5.0,1.0,0.0,0.0,0.0,11.0,12.0,2026-02
La Liga 2,2026-02-15,Huesca,Ceuta,2.0,0.0,2.0,5.0,2.0,1.0,0.0,1.0,10.0,11.0,2026-02
La Liga 2,2026-02-15,Albacete,Sp Gijon,1.0,1.0,4.0,2.0,1.0,0.0,0.0,0.0,9.0,9.0,2026-02
La Liga 2,2026-02-15,Eibar,Santander,2.0,1.0,5.0,5.0,5.0,2.0,0.0,1.0,15.0,11.0,2026-02
Premiership Escocia,2026-02-15,Motherwell,Aberdeen,2.0,0.0,4.0,2.0,1.0,6.0,0.0,0.0,18.0,10.0,2026-02
Ligue 1,2026-02-15,Metz,Auxerre,1.0,3.0,4.0,3.0,2.0,3.0,0.0,0.0,13.0,14.0,2026-02
Eredivisie,2026-02-15,Telstar,Twente,1.0,1.0,3.0,6.0,1.0,1.0,0.0,0.0,14.0,20.0,2026-02
Premiership Escocia,2026-02-15,Kilmarnock,Celtic,2.0,3.0,6.0,7.0,1.0,3.0,0.0,0.0,17.0,24.0,2026-02
Premiership Escocia,2026-02-15,Rangers,Hearts,4.0,2.0,7.0,3.0,4.0,3.0,0.0,0.0,19.0,7.0,2026-02
Serie A,2026-02-15,Udinese,Sassuolo,1.0,2.0,7.0,6.0,3.0,3.0,0.0,0.0,8.0,10.0,2026-02
Serie A,2026-02-15,Cremonese,Genoa,0.0,0.0,6.0,11.0,2.0,0.0,0.0,0.0,19.0,19.0,2026-02
Turkey Super Lig,2026-02-15,Kocaelispor,Gaziantep,3.0,0.0,4.0,2.0,3.0,5.0,0.0,1.0,14.0,7.0,2026-02
Primeira Liga,2026-02-15,Sp Lisbon,Famalicao,1.0,0.0,14.0,1.0,3.0,2.0,0.0,0.0,22.0,2.0,2026-02
Jupiler Pro League,2026-02-15,Cercle Brugge,Club Brugge,1.0,2.0,2.0,8.0,1.0,3.0,0.0,0.0,18.0,10.0,2026-02
Ligue 1,2026-02-15,Le Havre,Toulouse,2.0,1.0,1.0,10.0,1.0,4.0,1.0,0.0,5.0,25.0,2026-02
Ligue 1,2026-02-15,Lorient,Angers,2.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,8.0,10.0,2026-02
Turkey Super Lig,2026-02-15,Goztep,Kayserispor,0.0,0.0,6.0,3.0,2.0,1.0,0.0,0.0,17.0,10.0,2026-02
Ligue 1,2026-02-15,Lyon,Nice,2.0,0.0,8.0,5.0,3.0,1.0,0.0,0.0,9.0,10.0,2026-02
Serie B,2026-02-15,Empoli,Reggiana,1.0,1.0,12.0,1.0,4.0,2.0,0.0,0.0,19.0,5.0,2026-02
Serie B,2026-02-15,Monza,Juve Stabia,2.0,1.0,5.0,7.0,0.0,0.0,0.0,0.0,13.0,14.0,2026-02
Jupiler Pro League,2026-02-15,Antwerp,Westerlo,0.0,2.0,4.0,2.0,2.0,4.0,0.0,0.0,5.0,12.0,2026-02
Serie A,2026-02-15,Torino,Bologna,1.0,2.0,4.0,2.0,3.0,1.0,0.0,0.0,7.0,14.0,2026-02
Serie A,2026-02-15,Parma,Verona,2.0,1.0,12.0,1.0,2.0,1.0,0.0,1.0,27.0,4.0,2026-02
La Liga,2026-02-15,Levante,Valencia,0.0,2.0,3.0,2.0,3.0,2.0,1.0,0.0,9.0,5.0,2026-02
Serie B,2026-02-15,Avellino,Pescara,0.0,1.0,6.0,4.0,4.0,4.0,0.0,0.0,11.0,16.0,2026-02
Jupiler Pro League,2026-02-15,St Truiden,Waregem,3.0,2.0,7.0,6.0,3.0,3.0,0.0,1.0,17.0,12.0,2026-02
Serie B,2026-02-15,Bari,Sudtirol,1.0,2.0,3.0,5.0,0.0,3.0,0.0,0.0,12.0,18.0,2026-02
Jupiler Pro League,2026-02-15,Anderlecht,RAAL La Louviere,0.0,0.0,8.0,4.0,1.0,5.0,0.0,0.0,19.0,6.0,2026-02
Eredivisie,2026-02-14,Ajax,For Sittard,4.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,2026-02
National League,2026-02-14,Scunthorpe,Boston Utd,3.0,6.0,,,2.0,4.0,0.0,0.0,,,2026-02
National League,2026-02-14,Halifax,Truro,1.0,0.0,,,1.0,0.0,0.0,0.0,,,2026-02
National League,2026-02-14,Gateshead,Brackley Town,1.0,2.0,,,1.0,0.0,0.0,0.0,,,2026-02
National League,2026-02-14,Eastleigh,Boreham Wood,2.0,2.0,,,2.0,0.0,0.0,0.0,,,2026-02
National League,2026-02-14,Braintree Town,Solihull,0.0,0.0,,,1.0,4.0,0.0,0.0,,,2026-02
Turkey Super Lig,2026-02-14,Genclerbirligi,Rizespor,2.0,2.0,4.0,11.0,3.0,4.0,0.0,0.0,12.0,15.0,2026-02
National League,2026-02-14,Southend,Morecambe,5.0,1.0,,,1.0,1.0,0.0,0.0,,,2026-02
Turkey Super Lig,2026-02-14,Trabzonspor,Fenerbahce,2.0,3.0,7.0,7.0,4.0,5.0,0.0,0.0,17.0,9.0,2026-02
League 2,2026-02-14,Barrow,Colchester,1.0,0.0,2.0,10.0,2.0,3.0,0.0,0.0,5.0,9.0,2026-02
Primeira Liga,2026-02-14,Guimaraes,Estrela,2.0,1.0,9.0,2.0,3.0,2.0,0.0,0.0,20.0,7.0,2026-02
Bundesliga,2026-02-14,Werder Bremen,Bayern Munich,0.0,3.0,2.0,4.0,3.0,1.0,0.0,0.0,14.0,11.0,2026-02
Serie B,2026-02-14,Modena,Carrarese,2.0,0.0,6.0,5.0,5.0,5.0,0.0,0.0,13.0,13.0,2026-02
La Liga 2,2026-02-14,Cordoba,Leganes,2.0,1.0,7.0,4.0,1.0,1.0,0.0,0.0,22.0,17.0,2026-02
Serie B,2026-02-14,Sampdoria,Padova,1.0,0.0,5.0,1.0,2.0,1.0,0.0,0.0,12.0,5.0,2026-02
Serie B,2026-02-14,Catanzaro,Mantova,2.0,0.0,2.0,11.0,0.0,1.0,0.0,0.0,4.0,18.0,2026-02
Serie B,2026-02-14,Cesena,Venezia,0.0,4.0,5.0,5.0,3.0,1.0,0.0,0.0,11.0,14.0,2026-02
Eredivisie,2026-02-14,Excelsior,AZ Alkmaar,1.0,2.0,7.0,5.0,1.0,2.0,0.0,0.0,11.0,16.0,2026-02
Championship,2026-02-14,Derby,Swansea,2.0,0.0,6.0,2.0,2.0,2.0,0.0,0.0,11.0,15.0,2026-02
Championship,2026-02-14,Portsmouth,Sheffield United,0.0,1.0,11.0,4.0,1.0,4.0,0.0,0.0,23.0,11.0,2026-02
Championship,2026-02-14,Preston,Watford,2.0,2.0,9.0,7.0,1.0,1.0,0.0,0.0,8.0,20.0,2026-02
Serie A,2026-02-14,Inter,Juventus,3.0,2.0,4.0,1.0,4.0,2.0,0.0,1.0,21.0,11.0,2026-02
National League,2026-02-14,Tamworth,Aldershot,1.0,1.0,,,1.0,1.0,1.0,1.0,,,2026-02
Bundesliga,2026-02-14,Hoffenheim,Freiburg,3.0,0.0,6.0,6.0,3.0,1.0,0.0,0.0,25.0,13.0,2026-02
National League,2026-02-14,Wealdstone,York,0.0,3.0,,,1.0,0.0,1.0,0.0,,,2026-02
National League,2026-02-14,Yeovil,Rochdale,1.0,1.0,,,0.0,0.0,1.0,0.0,,,2026-02
Ligue 2,2026-02-14,Guingamp,St Etienne,1.0,2.0,6.0,3.0,2.0,1.0,0.0,0.0,12.0,12.0,2026-02
Ligue 2,2026-02-14,Montpellier,Le Mans,4.0,2.0,4.0,6.0,0.0,2.0,0.0,0.0,7.0,13.0,2026-02
Ligue 2,2026-02-14,Grenoble,Reims,0.0,0.0,3.0,12.0,1.0,2.0,0.0,0.0,10.0,25.0,2026-02
Championship Escocia,2026-02-14,Morton,Raith Rvs,0.0,0.0,8.0,1.0,4.0,4.0,0.0,0.0,8.0,4.0,2026-02
Championship Escocia,2026-02-14,Ross County,Queens Park,0.0,1.0,4.0,2.0,2.0,2.0,0.0,0.0,8.0,11.0,2026-02
Bundesliga,2026-02-14,Ein Frankfurt,M'gladbach,3.0,0.0,2.0,8.0,3.0,2.0,0.0,0.0,12.0,20.0,2026-02
Serie A,2026-02-14,Como,Fiorentina,1.0,2.0,4.0,2.0,4.0,2.0,1.0,0.0,16.0,7.0,2026-02
Serie A,2026-02-14,Lazio,Atalanta,0.0,2.0,5.0,4.0,1.0,4.0,0.0,0.0,18.0,12.0,2026-02
Bundesliga,2026-02-14,Leverkusen,St Pauli,4.0,0.0,8.0,3.0,0.0,1.0,0.0,0.0,12.0,11.0,2026-02
Championship,2026-02-14,Sheffield Weds,Millwall,1.0,2.0,3.0,11.0,3.0,2.0,0.0,0.0,11.0,20.0,2026-02
Bundesliga,2026-02-14,Hamburg,Union Berlin,3.0,2.0,6.0,3.0,3.0,0.0,0.0,0.0,13.0,12.0,2026-02
League 2,2026-02-14,Barnet,Cheltenham,0.0,0.0,9.0,0.0,4.0,1.0,0.0,1.0,13.0,5.0,2026-02
Bundesliga,2026-02-14,Stuttgart,FC Koln,3.0,1.0,2.0,5.0,4.0,1.0,0.0,0.0,13.0,10.0,2026-02
Eredivisie,2026-02-14,Heracles,NAC Breda,0.0,1.0,4.0,3.0,0.0,1.0,0.0,0.0,14.0,13.0,2026-02
Turkey Super Lig,2026-02-14,Alanyaspor,Konyaspor,2.0,1.0,4.0,3.0,2.0,4.0,0.0,0.0,19.0,9.0,2026-02
La Liga 2,2026-02-14,Burgos,Cadiz,1.0,1.0,6.0,0.0,1.0,2.0,0.0,0.0,21.0,5.0,2026-02
La Liga 2,2026-02-14,Cultural Leonesa,Zaragoza,0.0,0.0,1.0,8.0,1.0,3.0,0.0,0.0,13.0,12.0,2026-02
La Liga 2,2026-02-14,Granada,Valladolid,5.0,1.0,4.0,2.0,1.0,3.0,0.0,1.0,22.0,8.0,2026-02
League 2 Escocia,2026-02-14,Spartans,Edinburgh City,0.0,0.0,9.0,1.0,2.0,0.0,0.0,0.0,13.0,6.0,2026-02
Championship,2026-02-14,QPR,Blackburn,1.0,3.0,8.0,1.0,2.0,3.0,0.0,0.0,21.0,7.0,2026-02
League 2 Escocia,2026-02-14,Annan Athletic,East Kilbride,2.0,4.0,7.0,1.0,2.0,3.0,1.0,0.0,8.0,12.0,2026-02
Jupiler Pro League,2026-02-14,Standard,St. Gilloise,1.0,1.0,3.0,5.0,4.0,4.0,0.0,0.0,7.0,16.0,2026-02
League 1,2026-02-14,Lincoln,Bolton,1.0,1.0,4.0,3.0,2.0,5.0,0.0,0.0,22.0,8.0,2026-02
League 1,2026-02-14,Stevenage,Huddersfield,1.0,0.0,3.0,4.0,3.0,3.0,0.0,0.0,8.0,5.0,2026-02
League 1,2026-02-14,Reading,Wycombe,3.0,2.0,1.0,8.0,3.0,2.0,0.0,0.0,7.0,24.0,2026-02
Premiership Escocia,2026-02-14,Dundee,Livingston,2.0,2.0,10.0,2.0,2.0,2.0,0.0,0.0,16.0,16.0,2026-02
League 1,2026-02-14,Bradford,Peterboro,2.0,0.0,10.0,5.0,3.0,3.0,0.0,0.0,29.0,4.0,2026-02
Super League Greece,2026-02-14,Levadeiakos,Olympiakos,0.0,0.0,2.0,8.0,3.0,1.0,1.0,0.0,3.0,23.0,2026-02
Super League Greece,2026-02-14,Volos NFC,Aris,1.0,1.0,4.0,1.0,2.0,3.0,0.0,1.0,16.0,4.0,2026-02
League 1,2026-02-14,Cardiff,Luton,3.0,1.0,7.0,3.0,3.0,2.0,0.0,0.0,18.0,3.0,2026-02
League 1,2026-02-14,Exeter,Northampton,0.0,0.0,11.0,1.0,0.0,1.0,0.0,0.0,17.0,3.0,2026-02
League 1,2026-02-14,Blackpool,Plymouth,0.0,4.0,4.0,6.0,1.0,3.0,1.0,0.0,5.0,22.0,2026-02
Ligue 1,2026-02-14,Marseille,Strasbourg,2.0,2.0,5.0,5.0,4.0,2.0,0.0,0.0,10.0,12.0,2026-02
National League,2026-02-14,Forest Green,Carlisle,1.0,3.0,,,2.0,3.0,0.0,0.0,,,2026-02
Ligue 1,2026-02-14,Lille,Brest,1.0,1.0,13.0,1.0,0.0,1.0,0.0,0.0,20.0,11.0,2026-02
Ligue 1,2026-02-14,Paris FC,Lens,0.0,5.0,3.0,5.0,2.0,1.0,0.0,0.0,11.0,17.0,2026-02
La Liga,2026-02-14,Espanol,Celta,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,9.0,14.0,2026-02
La Liga,2026-02-14,Getafe,Villarreal,2.0,1.0,3.0,4.0,2.0,3.0,0.0,0.0,5.0,8.0,2026-02
Premiership Escocia,2026-02-14,Falkirk,Dundee United,2.0,3.0,4.0,5.0,0.0,3.0,1.0,0.0,10.0,14.0,2026-02
La Liga,2026-02-14,Real Madrid,Sociedad,4.0,1.0,4.0,6.0,1.0,1.0,0.0,0.0,11.0,13.0,2026-02
La Liga,2026-02-14,Sevilla,Alaves,1.0,1.0,0.0,3.0,5.0,0.0,2.0,0.0,4.0,12.0,2026-02
League 1,2026-02-14,Barnsley,AFC Wimbledon,3.0,3.0,10.0,5.0,2.0,0.0,0.0,0.0,18.0,9.0,2026-02
Jupiler Pro League,2026-02-14,Charleroi,Gent,2.0,3.0,12.0,4.0,0.0,3.0,0.0,0.0,25.0,11.0,2026-02
Super League Greece,2026-02-14,Panetolikos,Asteras Tripolis,3.0,1.0,6.0,2.0,2.0,2.0,0.0,0.0,16.0,7.0,2026-02
Premiership Escocia,2026-02-14,Hibernian,St Mirren,2.0,0.0,6.0,8.0,0.0,3.0,0.0,0.0,13.0,7.0,2026-02
Serie B,2026-02-14,Palermo,Virtus Entella,3.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,8.0,21.0,2026-02
Bundesliga 2,2026-02-14,Braunschweig,Darmstadt,2.0,2.0,6.0,7.0,1.0,1.0,0.0,0.0,15.0,12.0,2026-02
Eredivisie,2026-02-14,Groningen,Utrecht,1.0,2.0,2.0,8.0,0.0,1.0,0.0,0.0,11.0,15.0,2026-02
Primeira Liga,2026-02-14,Gil Vicente,Sp Braga,2.0,1.0,5.0,6.0,2.0,1.0,0.0,0.0,15.0,11.0,2026-02
League 2,2026-02-14,Tranmere,Crawley Town,2.0,0.0,5.0,15.0,4.0,1.0,0.0,0.0,9.0,16.0,2026-02
League 2,2026-02-14,Oldham,Fleetwood Town,1.0,1.0,7.0,7.0,0.0,2.0,0.0,0.0,12.0,14.0,2026-02
Primeira Liga,2026-02-14,Casa Pia,Arouca,3.0,2.0,2.0,3.0,5.0,2.0,0.0,0.0,11.0,8.0,2026-02
League 2,2026-02-14,Bromley,Notts County,1.0,1.0,3.0,7.0,0.0,1.0,0.0,1.0,11.0,8.0,2026-02
Jupiler Pro League,2026-02-14,Oud-Heverlee Leuven,Dender,3.0,2.0,10.0,7.0,2.0,1.0,0.0,0.0,20.0,13.0,2026-02
Bundesliga 2,2026-02-14,Dresden,Elversberg,1.0,2.0,5.0,6.0,3.0,3.0,0.0,0.0,14.0,12.0,2026-02
Bundesliga 2,2026-02-14,Hertha,Hannover,2.0,3.0,5.0,6.0,1.0,0.0,0.0,0.0,15.0,12.0,2026-02
Bundesliga 2,2026-02-14,Kaiserslautern,Greuther Furth,1.0,0.0,1.0,6.0,2.0,3.0,0.0,0.0,13.0,14.0,2026-02
League 2,2026-02-14,Cambridge,Bristol Rvs,3.0,1.0,6.0,2.0,1.0,4.0,0.0,0.0,10.0,9.0,2026-02
League 2,2026-02-14,Chesterfield,Harrogate,1.0,1.0,3.0,6.0,1.0,2.0,1.0,0.0,15.0,11.0,2026-02
League 2,2026-02-14,Crewe,Gillingham,1.0,0.0,2.0,8.0,0.0,1.0,0.0,0.0,7.0,20.0,2026-02
League 2,2026-02-14,Milton Keynes Dons,Newport County,1.0,0.0,6.0,2.0,1.0,2.0,0.0,0.0,20.0,3.0,2026-02
League 1 Escocia,2026-02-14,Hamilton,Inverness C,0.0,1.0,5.0,9.0,0.0,0.0,0.0,0.0,8.0,8.0,2026-02
League 1 Escocia,2026-02-14,Stenhousemuir,Montrose,2.0,2.0,5.0,7.0,1.0,1.0,0.0,0.0,11.0,14.0,2026-02
League 1 Escocia,2026-02-14,Queen of Sth,Alloa,1.0,2.0,4.0,2.0,2.0,2.0,0.0,0.0,18.0,11.0,2026-02
League 1 Escocia,2026-02-14,Kelty Hearts,Peterhead,1.0,1.0,4.0,6.0,3.0,2.0,0.0,0.0,10.0,7.0,2026-02
League 1 Escocia,2026-02-14,East Fife,Cove Rangers,2.0,1.0,9.0,6.0,1.0,0.0,0.0,0.0,9.0,8.0,2026-02
League 2,2026-02-14,Shrewsbury,Swindon,3.0,1.0,5.0,4.0,3.0,3.0,0.0,0.0,19.0,10.0,2026-02
Ligue 2,2026-02-13,Pau FC,Boulogne,1.0,2.0,5.0,3.0,1.0,4.0,1.0,0.0,10.0,9.0,2026-02
Primeira Liga,2026-02-13,Tondela,Alverca,1.0,1.0,11.0,5.0,5.0,5.0,0.0,1.0,18.0,10.0,2026-02
Ligue 2,2026-02-13,Red Star,Nancy,2.0,1.0,8.0,2.0,3.0,1.0,0.0,0.0,16.0,4.0,2026-02
Bundesliga 2,2026-02-13,Fortuna Dusseldorf,Preußen Münster,0.0,0.0,2.0,2.0,3.0,4.0,0.0,0.0,12.0,6.0,2026-02
Championship Escocia,2026-02-13,Airdrie Utd,St Johnstone,0.0,1.0,8.0,6.0,2.0,3.0,0.0,0.0,13.0,6.0,2026-02
La Liga,2026-02-13,Elche,Osasuna,0.0,0.0,10.0,3.0,2.0,4.0,0.0,0.0,17.0,6.0,2026-02
Ligue 1,2026-02-13,Rennes,Paris SG,3.0,1.0,5.0,8.0,0.0,0.0,0.0,0.0,13.0,22.0,2026-02
Jupiler Pro League,2026-02-13,Mechelen,Genk,2.0,3.0,2.0,4.0,2.0,3.0,0.0,0.0,13.0,12.0,2026-02
Serie A,2026-02-13,Pisa,Milan,1.0,2.0,3.0,1.0,1.0,3.0,0.0,1.0,7.0,7.0,2026-02
Ligue 1,2026-02-13,Monaco,Nantes,3.0,1.0,9.0,3.0,5.0,2.0,1.0,0.0,12.0,13.0,2026-02
La Liga 2,2026-02-13,Almeria,Andorra,3.0,2.0,6.0,5.0,2.0,4.0,0.0,0.0,15.0,15.0,2026-02
Ligue 2,2026-02-13,Amiens,Dunkerque,1.0,4.0,5.0,4.0,1.0,1.0,0.0,0.0,14.0,13.0,2026-02
Ligue 2,2026-02-13,Laval,Annecy,2.0,2.0,4.0,6.0,3.0,1.0,0.0,0.0,9.0,12.0,2026-02
Primeira Liga,2026-02-13,Santa Clara,Benfica,1.0,2.0,1.0,7.0,6.0,2.0,1.0,0.0,9.0,11.0,2026-02
Bundesliga 2,2026-02-13,Nurnberg,Karlsruhe,5.0,1.0,4.0,6.0,1.0,3.0,0.0,0.0,12.0,12.0,2026-02
Eredivisie,2026-02-13,Volendam,PSV Eindhoven,2.0,1.0,4.0,8.0,1.0,1.0,0.0,0.0,12.0,19.0,2026-02
Turkey Super Lig,2026-02-13,Galatasaray,Eyupspor,5.0,1.0,12.0,4.0,0.0,2.0,0.0,1.0,21.0,6.0,2026-02
Turkey Super Lig,2026-02-13,Antalyaspor,Samsunspor,3.0,1.0,4.0,10.0,5.0,1.0,0.0,0.0,13.0,13.0,2026-02
Bundesliga,2026-02-13,Dortmund,Mainz,4.0,0.0,7.0,2.0,3.0,2.0,0.0,0.0,14.0,10.0,2026-02
Ligue 2,2026-02-13,Clermont,Rodez,1.0,2.0,3.0,5.0,2.0,3.0,0.0,0.0,15.0,7.0,2026-02
Premier League,2026-02-12,Brentford,Arsenal,1.0,1.0,6.0,4.0,3.0,2.0,0.0,0.0,12.0,7.0,2026-02
Serie B,2026-02-11,Sudtirol,Monza,0.0,0.0,5.0,3.0,2.0,1.0,0.0,0.0,10.0,7.0,2026-02
Championship,2026-02-11,Charlton,Stoke,1.0,0.0,6.0,5.0,2.0,4.0,0.0,0.0,17.0,6.0,2026-02
Serie B,2026-02-11,Empoli,Juve Stabia,1.0,2.0,5.0,3.0,1.0,0.0,0.0,0.0,12.0,9.0,2026-02
Serie B,2026-02-11,Bari,Spezia,0.0,0.0,5.0,10.0,0.0,1.0,0.0,0.0,21.0,18.0,2026-02
Serie B,2026-02-11,Avellino,Frosinone,1.0,3.0,6.0,4.0,2.0,1.0,0.0,0.0,15.0,16.0,2026-02
Premiership Escocia,2026-02-11,Celtic,Livingston,2.0,1.0,10.0,3.0,2.0,3.0,0.0,0.0,29.0,4.0,2026-02
Premiership Escocia,2026-02-11,Motherwell,Rangers,1.0,1.0,6.0,3.0,2.0,5.0,0.0,0.0,18.0,10.0,2026-02
League 2,2026-02-11,Swindon,Newport County,2.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,2026-02
Premiership Escocia,2026-02-11,Falkirk,Dundee,1.0,0.0,4.0,4.0,3.0,1.0,0.0,0.0,16.0,15.0,2026-02
League 2,2026-02-11,Grimsby,Accrington,1.0,0.0,8.0,4.0,1.0,2.0,0.0,1.0,29.0,10.0,2026-02
Eredivisie,2026-02-11,Nijmegen,Utrecht,1.0,3.0,5.0,0.0,3.0,2.0,0.0,0.0,24.0,11.0,2026-02
Premiership Escocia,2026-02-11,Kilmarnock,St Mirren,4.0,3.0,9.0,4.0,1.0,3.0,0.0,0.0,20.0,15.0,2026-02
Premier League,2026-02-11,Nott'm Forest,Wolves,0.0,0.0,8.0,2.0,0.0,2.0,0.0,0.0,35.0,7.0,2026-02
Premier League,2026-02-11,Aston Villa,Brighton,1.0,0.0,7.0,5.0,2.0,3.0,0.0,0.0,15.0,9.0,2026-02
Premier League,2026-02-11,Crystal Palace,Burnley,2.0,3.0,8.0,2.0,2.0,1.0,0.0,0.0,21.0,8.0,2026-02
National League,2026-02-11,Boreham Wood,Yeovil,3.0,2.0,,,0.0,1.0,0.0,1.0,,,2026-02
National League,2026-02-11,Brackley Town,Halifax,1.0,1.0,,,4.0,2.0,0.0,0.0,,,2026-02
National League,2026-02-11,Rochdale,Forest Green,2.0,1.0,,,1.0,1.0,0.0,0.0,,,2026-02
National League,2026-02-11,Sutton,Braintree Town,1.0,1.0,,,4.0,2.0,1.0,0.0,,,2026-02
National League,2026-02-11,York,Hartlepool,3.0,2.0,,,4.0,1.0,0.0,0.0,,,2026-02
Premier League,2026-02-11,Man City,Fulham,3.0,0.0,4.0,4.0,3.0,1.0,0.0,0.0,13.0,14.0,2026-02
Premier League,2026-02-11,Sunderland,Liverpool,0.0,1.0,3.0,11.0,1.0,0.0,0.0,0.0,11.0,23.0,2026-02
Eredivisie,2026-02-11,Go Ahead Eagles,Heerenveen,1.0,3.0,8.0,4.0,1.0,0.0,0.0,0.0,13.0,19.0,2026-02
League 1,2026-02-10,Wigan,Reading,1.0,2.0,3.0,4.0,1.0,1.0,0.0,0.0,11.0,13.0,2026-02
