League,Date,HomeTeam,AwayTeam,FTHG,FTAG,HC,AC,HY,AY,HR,AR,HS,AS,year_month
Turkey Super Lig,2026-04-10,Besiktas,Antalyaspor,4.0,2.0,10.0,6.0,1.0,2.0,0.0,0.0,21.0,11.0,2026-04
Bundesliga 2,2026-04-10,Karlsruhe,Bielefeld,4.0,1.0,4.0,13.0,2.0,1.0,0.0,0.0,12.0,22.0,2026-04
Bundesliga 2,2026-04-10,Fortuna Dusseldorf,Holstein Kiel,1.0,2.0,7.0,3.0,2.0,4.0,0.0,0.0,14.0,11.0,2026-04
Serie B,2026-04-10,Frosinone,Palermo,1.0,1.0,4.0,7.0,4.0,3.0,0.0,0.0,14.0,13.0,2026-04
Eredivisie,2026-04-10,Twente,Volendam,2.0,1.0,7.0,1.0,1.0,1.0,0.0,0.0,23.0,8.0,2026-04
La Liga 2,2026-04-10,Ceuta,Sociedad B,0.0,0.0,4.0,3.0,2.0,4.0,0.0,0.0,15.0,16.0,2026-04
Ligue 2,2026-04-10,Laval,Reims,2.0,2.0,8.0,4.0,1.0,2.0,0.0,0.0,12.0,12.0,2026-04
Ligue 2,2026-04-10,Guingamp,Grenoble,1.0,1.0,5.0,1.0,2.0,3.0,0.0,0.0,22.0,6.0,2026-04
Primeira Liga,2026-04-10,Famalicao,Moreirense,1.0,1.0,13.0,0.0,5.0,6.0,0.0,0.0,18.0,2.0,2026-04
Bundesliga,2026-04-10,Augsburg,Hoffenheim,2.0,2.0,4.0,4.0,5.0,3.0,0.0,0.0,17.0,13.0,2026-04
Ligue 2,2026-04-10,Clermont,Nancy,2.0,2.0,6.0,1.0,5.0,2.0,0.0,0.0,16.0,5.0,2026-04
Ligue 1,2026-04-10,Paris FC,Monaco,4.0,1.0,1.0,11.0,1.0,0.0,0.0,0.0,12.0,19.0,2026-04
Serie A,2026-04-10,Roma,Pisa,3.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,8.0,9.0,2026-04
Ligue 2,2026-04-10,Annecy,Montpellier,0.0,0.0,3.0,5.0,1.0,1.0,0.0,0.0,9.0,4.0,2026-04
Championship Escocia,2026-04-10,Queens Park,Ross County,1.0,0.0,4.0,1.0,1.0,5.0,0.0,0.0,6.0,3.0,2026-04
Jupiler Pro League,2026-04-10,Charleroi,Antwerp,2.0,1.0,2.0,9.0,3.0,2.0,0.0,0.0,13.0,12.0,2026-04
Ligue 1,2026-04-10,Marseille,Metz,3.0,1.0,7.0,4.0,1.0,2.0,0.0,0.0,18.0,6.0,2026-04
La Liga,2026-04-10,Real Madrid,Girona,1.0,1.0,10.0,1.0,2.0,1.0,0.0,0.0,22.0,10.0,2026-04
Championship,2026-04-10,West Brom,Millwall,0.0,0.0,7.0,5.0,1.0,2.0,0.0,0.0,16.0,11.0,2026-04
Ligue 2,2026-04-10,Amiens,Pau FC,0.0,1.0,7.0,4.0,1.0,2.0,1.0,0.0,4.0,10.0,2026-04
Turkey Super Lig,2026-04-09,Rizespor,Samsunspor,4.0,1.0,5.0,11.0,2.0,1.0,0.0,0.0,13.0,15.0,2026-04
Super League Greece,2026-04-08,Larisa,Panetolikos,1.0,2.0,5.0,1.0,2.0,3.0,1.0,0.0,13.0,8.0,2026-04
Turkey Super Lig,2026-04-08,Goztep,Galatasaray,1.0,3.0,4.0,2.0,0.0,1.0,0.0,0.0,17.0,7.0,2026-04
Super League Greece,2026-04-08,Atromitos,Kifisia,0.0,0.0,4.0,2.0,2.0,6.0,0.0,1.0,12.0,6.0,2026-04
Super League Greece,2026-04-08,Panserraikos,Asteras Tripolis,0.0,0.0,6.0,4.0,2.0,2.0,0.0,0.0,10.0,4.0,2026-04
League 1 Escocia,2026-04-07,Montrose,Cove Rangers,2.0,3.0,6.0,5.0,2.0,0.0,0.0,0.0,10.0,7.0,2026-04
League 2,2026-04-07,Bromley,Shrewsbury,2.0,1.0,6.0,1.0,0.0,3.0,0.0,0.0,11.0,7.0,2026-04
Championship,2026-04-07,Wrexham,Southampton,1.0,5.0,3.0,4.0,2.0,3.0,0.0,0.0,11.0,16.0,2026-04
League 1,2026-04-07,Port Vale,Rotherham,1.0,0.0,4.0,6.0,1.0,0.0,0.0,0.0,7.0,10.0,2026-04
Championship Escocia,2026-04-07,Ayr,Dunfermline,0.0,3.0,3.0,0.0,3.0,1.0,1.0,0.0,2.0,8.0,2026-04
Jupiler Pro League,2026-04-06,Gent,Mechelen,1.0,1.0,5.0,10.0,1.0,0.0,0.0,0.0,6.0,8.0,2026-04
Jupiler Pro League,2026-04-06,RAAL La Louviere,Dender,0.0,1.0,4.0,3.0,3.0,4.0,0.0,0.0,22.0,7.0,2026-04
National League,2026-04-06,Braintree Town,Woking,0.0,0.0,,,2.0,1.0,0.0,0.0,,,2026-04
Jupiler Pro League,2026-04-06,Club Brugge,Anderlecht,4.0,2.0,8.0,2.0,2.0,1.0,0.0,0.0,29.0,13.0,2026-04
Serie A,2026-04-06,Juventus,Genoa,2.0,0.0,5.0,5.0,4.0,1.0,0.0,0.0,16.0,12.0,2026-04
Serie A,2026-04-06,Napoli,Milan,1.0,0.0,4.0,3.0,2.0,0.0,0.0,0.0,10.0,7.0,2026-04
League 2,2026-04-06,Tranmere,Colchester,0.0,1.0,5.0,8.0,1.0,1.0,0.0,0.0,17.0,16.0,2026-04
Serie B,2026-04-06,Mantova,Virtus Entella,1.0,0.0,4.0,2.0,4.0,3.0,0.0,0.0,12.0,10.0,2026-04
League 2,2026-04-06,Oldham,Milton Keynes Dons,1.0,1.0,8.0,2.0,0.0,2.0,0.0,0.0,13.0,12.0,2026-04
League 2,2026-04-06,Notts County,Newport County,3.0,1.0,8.0,4.0,2.0,3.0,0.0,0.0,15.0,4.0,2026-04
League 2,2026-04-06,Gillingham,Accrington,2.0,0.0,6.0,2.0,3.0,4.0,0.0,2.0,11.0,8.0,2026-04
Serie B,2026-04-06,Reggiana,Pescara,1.0,3.0,2.0,3.0,0.0,3.0,1.0,0.0,10.0,20.0,2026-04
Serie B,2026-04-06,Carrarese,Spezia,3.0,1.0,2.0,5.0,1.0,4.0,1.0,3.0,12.0,16.0,2026-04
Serie B,2026-04-06,Sampdoria,Empoli,1.0,0.0,7.0,4.0,2.0,2.0,0.0,0.0,13.0,10.0,2026-04
Serie A,2026-04-06,Udinese,Como,0.0,0.0,6.0,2.0,2.0,3.0,0.0,0.0,14.0,12.0,2026-04
Serie A,2026-04-06,Lecce,Atalanta,0.0,3.0,2.0,5.0,0.0,2.0,0.0,0.0,11.0,16.0,2026-04
National League,2026-04-06,Brackley Town,Boston Utd,1.0,1.0,,,1.0,3.0,0.0,0.0,,,2026-04
La Liga 2,2026-04-06,Sp Gijon,Sociedad B,1.0,0.0,8.0,3.0,1.0,3.0,0.0,0.0,21.0,11.0,2026-04
Serie B,2026-04-06,Bari,Modena,3.0,1.0,4.0,7.0,2.0,2.0,0.0,0.0,12.0,19.0,2026-04
National League,2026-04-06,Gateshead,Scunthorpe,2.0,0.0,,,0.0,0.0,0.0,1.0,,,2026-04
League 2,2026-04-06,Crawley Town,Grimsby,0.0,2.0,3.0,9.0,1.0,1.0,1.0,0.0,7.0,16.0,2026-04
League 2,2026-04-06,Cheltenham,Cambridge,1.0,1.0,3.0,6.0,0.0,1.0,0.0,0.0,3.0,11.0,2026-04
League 1,2026-04-06,Exeter,Doncaster,3.0,0.0,7.0,4.0,1.0,0.0,0.0,0.0,13.0,19.0,2026-04
League 2,2026-04-06,Crewe,Salford,1.0,0.0,4.0,3.0,1.0,1.0,0.0,0.0,19.0,15.0,2026-04
Serie B,2026-04-06,Cesena,Sudtirol,1.0,1.0,4.0,6.0,0.0,3.0,0.0,0.0,11.0,10.0,2026-04
Serie B,2026-04-06,Catanzaro,Monza,1.0,1.0,1.0,5.0,4.0,3.0,1.0,2.0,13.0,10.0,2026-04
La Liga 2,2026-04-06,Castellon,Granada,3.0,2.0,6.0,4.0,2.0,3.0,0.0,0.0,11.0,12.0,2026-04
League 2,2026-04-06,Barrow,Chesterfield,0.0,1.0,1.0,12.0,2.0,2.0,0.0,0.0,7.0,13.0,2026-04
League 2,2026-04-06,Fleetwood Town,Barnet,2.0,5.0,9.0,6.0,2.0,3.0,1.0,0.0,13.0,16.0,2026-04
League 2,2026-04-06,Swindon,Walsall,2.0,1.0,4.0,8.0,1.0,1.0,0.0,0.0,7.0,11.0,2026-04
League 2,2026-04-06,Harrogate,Bristol Rvs,2.0,3.0,5.0,4.0,1.0,0.0,0.0,0.0,17.0,15.0,2026-04
Championship,2026-04-06,Hull,Coventry,0.0,0.0,2.0,4.0,1.0,1.0,0.0,0.0,13.0,6.0,2026-04
Ligue 2,2026-04-06,Le Mans,Pau FC,4.0,0.0,6.0,3.0,1.0,3.0,0.0,0.0,16.0,5.0,2026-04
National League,2026-04-06,Eastleigh,Yeovil,2.0,1.0,,,0.0,2.0,0.0,0.0,,,2026-04
League 1,2026-04-06,Wycombe,Bradford,1.0,2.0,2.0,4.0,1.0,4.0,0.0,0.0,10.0,7.0,2026-04
National League,2026-04-06,Halifax,Tamworth,2.0,2.0,,,2.0,3.0,0.0,1.0,,,2026-04
League 1,2026-04-06,Bolton,Stockport,2.0,2.0,12.0,4.0,0.0,1.0,0.0,1.0,13.0,12.0,2026-04
Championship,2026-04-06,Sheffield Weds,Leicester,1.0,1.0,1.0,10.0,0.0,0.0,0.0,0.0,6.0,24.0,2026-04
League 1,2026-04-06,AFC Wimbledon,Luton,0.0,3.0,8.0,3.0,1.0,1.0,0.0,0.0,6.0,23.0,2026-04
Championship,2026-04-06,Blackburn,West Brom,0.0,0.0,4.0,2.0,3.0,2.0,0.0,0.0,11.0,6.0,2026-04
Championship,2026-04-06,Bristol City,Sheffield United,1.0,0.0,0.0,5.0,1.0,3.0,0.0,0.0,5.0,21.0,2026-04
Championship,2026-04-06,Derby,Stoke,2.0,0.0,5.0,3.0,2.0,1.0,0.0,0.0,20.0,7.0,2026-04
Championship,2026-04-06,Ipswich,Birmingham,2.0,1.0,6.0,4.0,1.0,1.0,0.0,0.0,11.0,9.0,2026-04
Championship,2026-04-06,Watford,Charlton,1.0,1.0,17.0,3.0,2.0,2.0,0.0,0.0,31.0,14.0,2026-04
Championship,2026-04-06,Millwall,Norwich,1.0,2.0,2.0,5.0,1.0,2.0,0.0,0.0,10.0,12.0,2026-04
Championship,2026-04-06,Portsmouth,Oxford,2.0,2.0,6.0,5.0,2.0,3.0,1.0,0.0,9.0,9.0,2026-04
La Liga,2026-04-06,Girona,Villarreal,1.0,0.0,7.0,4.0,2.0,2.0,0.0,0.0,10.0,9.0,2026-04
Turkey Super Lig,2026-04-06,Kocaelispor,Buyuksehyr,0.0,0.0,1.0,8.0,0.0,1.0,0.0,0.0,11.0,13.0,2026-04
Primeira Liga,2026-04-06,Arouca,Estoril,3.0,2.0,3.0,3.0,3.0,2.0,0.0,0.0,12.0,12.0,2026-04
Primeira Liga,2026-04-06,Casa Pia,Benfica,1.0,1.0,3.0,12.0,1.0,0.0,0.0,0.0,8.0,18.0,2026-04
Championship,2026-04-06,Swansea,Middlesbrough,2.0,2.0,2.0,10.0,3.0,3.0,0.0,0.0,12.0,29.0,2026-04
Championship,2026-04-06,Preston,QPR,1.0,1.0,2.0,6.0,1.0,3.0,0.0,0.0,8.0,18.0,2026-04
League 1,2026-04-06,Barnsley,Plymouth,0.0,3.0,4.0,8.0,1.0,1.0,0.0,0.0,11.0,15.0,2026-04
League 1,2026-04-06,Stevenage,Blackpool,1.0,0.0,6.0,2.0,1.0,2.0,0.0,0.0,11.0,4.0,2026-04
National League,2026-04-06,Hartlepool,Rochdale,0.0,0.0,,,1.0,3.0,0.0,0.0,,,2026-04
National League,2026-04-06,Morecambe,Carlisle,2.0,2.0,,,2.0,2.0,0.0,0.0,,,2026-04
National League,2026-04-06,Solihull,Boreham Wood,4.0,1.0,,,1.0,2.0,0.0,0.0,,,2026-04
National League,2026-04-06,Sutton,Southend,0.0,3.0,,,2.0,1.0,0.0,0.0,,,2026-04
National League,2026-04-06,Wealdstone,Aldershot,3.0,0.0,,,2.0,2.0,0.0,0.0,,,2026-04
National League,2026-04-06,York,Altrincham,2.0,1.0,,,2.0,1.0,0.0,0.0,,,2026-04
National League,2026-04-06,Truro,Forest Green,1.0,1.0,,,2.0,3.0,0.0,1.0,,,2026-04
League 1,2026-04-06,Reading,Lincoln,1.0,2.0,3.0,3.0,1.0,2.0,0.0,0.0,11.0,6.0,2026-04
League 1,2026-04-06,Peterboro,Cardiff,1.0,1.0,6.0,16.0,2.0,2.0,0.0,0.0,8.0,29.0,2026-04
League 1,2026-04-06,Northampton,Wigan,1.0,3.0,2.0,8.0,0.0,2.0,0.0,0.0,7.0,10.0,2026-04
League 1,2026-04-06,Mansfield,Burton,0.0,0.0,3.0,3.0,3.0,1.0,0.0,0.0,11.0,11.0,2026-04
League 1,2026-04-06,Leyton Orient,Huddersfield,1.0,2.0,7.0,3.0,2.0,3.0,0.0,0.0,6.0,10.0,2026-04
Serie B,2026-04-06,Venezia,Juve Stabia,3.0,1.0,5.0,4.0,3.0,2.0,0.0,0.0,19.0,12.0,2026-04
La Liga 2,2026-04-05,Eibar,Ceuta,3.0,0.0,6.0,2.0,2.0,2.0,0.0,0.0,13.0,6.0,2026-04
Serie B,2026-04-05,Frosinone,Padova,2.0,0.0,7.0,5.0,1.0,2.0,0.0,0.0,24.0,11.0,2026-04
La Liga 2,2026-04-05,Andorra,Santander,6.0,2.0,6.0,2.0,1.0,4.0,0.0,1.0,21.0,9.0,2026-04
La Liga 2,2026-04-05,Almeria,Leganes,2.0,1.0,5.0,1.0,3.0,2.0,0.0,0.0,18.0,8.0,2026-04
La Liga 2,2026-04-05,Las Palmas,Huesca,2.0,1.0,4.0,1.0,0.0,2.0,0.0,0.0,13.0,6.0,2026-04
La Liga 2,2026-04-05,Zaragoza,Mirandes,1.0,2.0,6.0,6.0,5.0,8.0,0.0,0.0,26.0,15.0,2026-04
Serie A,2026-04-05,Cremonese,Bologna,1.0,2.0,2.0,4.0,2.0,3.0,1.0,1.0,9.0,14.0,2026-04
Serie A,2026-04-05,Pisa,Torino,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,7.0,13.0,2026-04
Serie A,2026-04-05,Inter,Roma,5.0,2.0,7.0,4.0,0.0,1.0,0.0,0.0,17.0,9.0,2026-04
Jupiler Pro League,2026-04-05,Westerlo,Charleroi,2.0,0.0,5.0,5.0,2.0,2.0,0.0,1.0,15.0,7.0,2026-04
La Liga,2026-04-05,Oviedo,Sevilla,1.0,0.0,5.0,9.0,5.0,3.0,0.0,1.0,7.0,9.0,2026-04
Serie B,2026-04-05,Palermo,Avellino,2.0,0.0,1.0,0.0,2.0,3.0,0.0,1.0,10.0,5.0,2026-04
Turkey Super Lig,2026-04-05,Fenerbahce,Besiktas,1.0,0.0,10.0,5.0,3.0,5.0,0.0,0.0,13.0,14.0,2026-04
Turkey Super Lig,2026-04-05,Antalyaspor,Eyupspor,3.0,0.0,8.0,4.0,5.0,7.0,0.0,1.0,20.0,8.0,2026-04
Turkey Super Lig,2026-04-05,Samsunspor,Konyaspor,2.0,2.0,8.0,2.0,1.0,4.0,0.0,1.0,18.0,9.0,2026-04
Turkey Super Lig,2026-04-05,Karagumruk,Rizespor,2.0,1.0,0.0,3.0,1.0,2.0,0.0,0.0,10.0,11.0,2026-04
La Liga,2026-04-05,Alaves,Osasuna,2.0,2.0,7.0,1.0,2.0,5.0,0.0,0.0,18.0,8.0,2026-04
La Liga,2026-04-05,Getafe,Ath Bilbao,2.0,0.0,4.0,3.0,3.0,1.0,0.0,0.0,10.0,5.0,2026-04
Super League Greece,2026-04-05,Olympiakos,AEK,0.0,1.0,5.0,3.0,1.0,2.0,0.0,0.0,6.0,7.0,2026-04
Bundesliga,2026-04-05,Ein Frankfurt,FC Koln,2.0,2.0,8.0,0.0,1.0,2.0,0.0,0.0,20.0,14.0,2026-04
Bundesliga,2026-04-05,Union Berlin,St Pauli,1.0,1.0,7.0,2.0,0.0,2.0,0.0,1.0,16.0,9.0,2026-04
La Liga,2026-04-05,Valencia,Celta,2.0,3.0,6.0,0.0,1.0,3.0,0.0,0.0,13.0,9.0,2026-04
Super League Greece,2026-04-05,Volos NFC,OFI Crete,1.0,1.0,3.0,5.0,4.0,1.0,0.0,0.0,9.0,15.0,2026-04
Bundesliga 2,2026-04-05,Holstein Kiel,Preußen Münster,0.0,0.0,11.0,3.0,3.0,3.0,0.0,0.0,13.0,6.0,2026-04
Eredivisie,2026-04-05,NAC Breda,Sparta Rotterdam,0.0,0.0,11.0,3.0,1.0,3.0,0.0,0.0,12.0,6.0,2026-04
Super League Greece,2026-04-05,PAOK,Panathinaikos,0.0,0.0,2.0,4.0,2.0,1.0,0.0,0.0,7.0,9.0,2026-04
Super League Greece,2026-04-05,Levadeiakos,Aris,1.0,1.0,4.0,3.0,1.0,3.0,0.0,0.0,9.0,13.0,2026-04
Premiership Escocia,2026-04-05,Livingston,Hearts,2.0,2.0,5.0,5.0,2.0,1.0,0.0,1.0,15.0,19.0,2026-04
Ligue 1,2026-04-05,Monaco,Marseille,2.0,1.0,0.0,8.0,2.0,2.0,0.0,0.0,7.0,19.0,2026-04
Ligue 1,2026-04-05,Lorient,Paris FC,1.0,1.0,5.0,6.0,1.0,2.0,0.0,0.0,10.0,7.0,2026-04
Bundesliga 2,2026-04-05,Greuther Furth,Paderborn,0.0,2.0,3.0,4.0,1.0,3.0,0.0,0.0,16.0,15.0,2026-04
Ligue 1,2026-04-05,Metz,Nantes,0.0,0.0,6.0,3.0,2.0,1.0,0.0,1.0,19.0,6.0,2026-04
Ligue 1,2026-04-05,Le Havre,Auxerre,1.0,1.0,5.0,5.0,2.0,2.0,0.0,0.0,10.0,12.0,2026-04
Ligue 1,2026-04-05,Angers,Lyon,0.0,0.0,3.0,7.0,3.0,0.0,0.0,0.0,7.0,11.0,2026-04
Premiership Escocia,2026-04-05,Dundee,Celtic,1.0,2.0,1.0,4.0,0.0,2.0,1.0,0.0,8.0,17.0,2026-04
Bundesliga 2,2026-04-05,Hannover,Elversberg,1.0,1.0,10.0,4.0,3.0,3.0,0.0,0.0,11.0,12.0,2026-04
Bundesliga 2,2026-04-05,Braunschweig,Nurnberg,1.0,1.0,9.0,4.0,1.0,2.0,0.0,0.0,16.0,10.0,2026-04
Eredivisie,2026-04-05,Go Ahead Eagles,Zwolle,5.0,0.0,5.0,8.0,0.0,1.0,0.0,0.0,15.0,16.0,2026-04
Eredivisie,2026-04-05,Heerenveen,Heracles,4.0,1.0,8.0,1.0,0.0,1.0,0.0,0.0,24.0,7.0,2026-04
Eredivisie,2026-04-05,Volendam,Feyenoord,0.0,0.0,5.0,5.0,3.0,0.0,0.0,0.0,13.0,17.0,2026-04
Bundesliga 2,2026-04-05,Schalke 04,Karlsruhe,1.0,0.0,2.0,3.0,3.0,1.0,0.0,0.0,24.0,4.0,2026-04
Bundesliga 2,2026-04-04,Kaiserslautern,Fortuna Dusseldorf,3.0,0.0,9.0,6.0,0.0,0.0,0.0,1.0,23.0,9.0,2026-04
Primeira Liga,2026-04-04,Rio Ave,Alverca,1.0,2.0,8.0,4.0,2.0,1.0,0.0,0.0,18.0,14.0,2026-04
Ligue 2,2026-04-04,Nancy,St Etienne,1.0,1.0,2.0,4.0,1.0,2.0,0.0,0.0,6.0,14.0,2026-04
La Liga 2,2026-04-04,La Coruna,Malaga,1.0,1.0,11.0,9.0,2.0,4.0,0.0,0.0,19.0,13.0,2026-04
Bundesliga 2,2026-04-04,Dresden,Hertha,0.0,1.0,6.0,3.0,2.0,2.0,0.0,1.0,13.0,10.0,2026-04
Serie A,2026-04-04,Verona,Fiorentina,0.0,1.0,9.0,1.0,3.0,1.0,1.0,1.0,21.0,5.0,2026-04
Bundesliga 2,2026-04-04,Magdeburg,Bochum,4.0,1.0,4.0,3.0,2.0,3.0,0.0,0.0,12.0,18.0,2026-04
Bundesliga,2026-04-04,Stuttgart,Dortmund,0.0,2.0,5.0,2.0,2.0,4.0,0.0,0.0,13.0,5.0,2026-04
Bundesliga 2,2026-04-04,Bielefeld,Darmstadt,2.0,1.0,8.0,4.0,2.0,5.0,0.0,0.0,25.0,7.0,2026-04
La Liga 2,2026-04-04,Albacete,Burgos,2.0,3.0,5.0,2.0,4.0,2.0,0.0,0.0,7.0,7.0,2026-04
Ligue 1,2026-04-04,Strasbourg,Nice,3.0,1.0,4.0,10.0,0.0,2.0,0.0,0.0,16.0,8.0,2026-04
Ligue 1,2026-04-04,Brest,Rennes,3.0,4.0,3.0,7.0,2.0,4.0,0.0,0.0,10.0,15.0,2026-04
Ligue 1,2026-04-04,Lille,Lens,3.0,0.0,3.0,3.0,3.0,2.0,0.0,0.0,13.0,5.0,2026-04
La Liga,2026-04-04,Mallorca,Real Madrid,2.0,1.0,6.0,4.0,3.0,2.0,0.0,0.0,6.0,15.0,2026-04
Primeira Liga,2026-04-04,Nacional,Estrela,2.0,0.0,5.0,6.0,4.0,3.0,0.0,0.0,16.0,11.0,2026-04
Primeira Liga,2026-04-04,Moreirense,Sp Braga,0.0,1.0,4.0,9.0,0.0,3.0,0.0,0.0,12.0,10.0,2026-04
Ligue 2,2026-04-04,Montpellier,Troyes,2.0,2.0,5.0,9.0,2.0,2.0,0.0,0.0,14.0,15.0,2026-04
La Liga 2,2026-04-04,Cultural Leonesa,Valladolid,1.0,0.0,3.0,2.0,7.0,3.0,0.0,0.0,7.0,4.0,2026-04
Eredivisie,2026-04-04,Excelsior,Nijmegen,0.0,2.0,2.0,5.0,0.0,0.0,0.0,0.0,8.0,12.0,2026-04
Eredivisie,2026-04-04,Ajax,Twente,1.0,2.0,2.0,2.0,4.0,2.0,0.0,0.0,10.0,16.0,2026-04
Eredivisie,2026-04-04,Telstar,Groningen,0.0,2.0,5.0,12.0,1.0,2.0,0.0,0.0,14.0,24.0,2026-04
Eredivisie,2026-04-04,AZ Alkmaar,For Sittard,2.0,0.0,10.0,6.0,0.0,3.0,0.0,0.0,15.0,9.0,2026-04
Eredivisie,2026-04-04,PSV Eindhoven,Utrecht,4.0,3.0,8.0,3.0,0.0,1.0,0.0,0.0,19.0,12.0,2026-04
Primeira Liga,2026-04-04,Porto,Famalicao,2.0,2.0,4.0,3.0,5.0,4.0,0.0,0.0,8.0,11.0,2026-04
Jupiler Pro League,2026-04-04,St. Gilloise,St Truiden,1.0,0.0,7.0,5.0,3.0,1.0,0.0,0.0,16.0,6.0,2026-04
Ligue 2,2026-04-04,Reims,Boulogne,0.0,0.0,7.0,3.0,1.0,1.0,0.0,0.0,18.0,10.0,2026-04
La Liga 2,2026-04-04,Cadiz,Cordoba,1.0,3.0,1.0,5.0,3.0,3.0,1.0,0.0,10.0,13.0,2026-04
Jupiler Pro League,2026-04-04,Oud-Heverlee Leuven,Standard,1.0,3.0,7.0,4.0,0.0,0.0,0.0,0.0,14.0,12.0,2026-04
Jupiler Pro League,2026-04-04,Waregem,Cercle Brugge,2.0,2.0,8.0,3.0,2.0,3.0,0.0,0.0,6.0,10.0,2026-04
La Liga,2026-04-04,Ath Madrid,Barcelona,1.0,2.0,1.0,9.0,6.0,2.0,1.0,0.0,6.0,22.0,2026-04
La Liga,2026-04-04,Betis,Espanol,0.0,0.0,4.0,3.0,1.0,3.0,0.0,0.0,19.0,8.0,2026-04
Championship Escocia,2026-04-04,Arbroath,St Johnstone,2.0,4.0,3.0,4.0,4.0,4.0,0.0,0.0,4.0,8.0,2026-04
Turkey Super Lig,2026-04-04,Genclerbirligi,Goztep,0.0,2.0,6.0,5.0,3.0,4.0,0.0,0.0,11.0,9.0,2026-04
Bundesliga,2026-04-04,Werder Bremen,RB Leipzig,1.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,13.0,7.0,2026-04
Premiership Escocia,2026-04-04,Hibernian,Kilmarnock,3.0,0.0,3.0,9.0,1.0,3.0,0.0,0.0,5.0,11.0,2026-04
Bundesliga,2026-04-04,M'gladbach,Heidenheim,2.0,2.0,2.0,3.0,4.0,0.0,0.0,0.0,15.0,15.0,2026-04
Championship Escocia,2026-04-04,Ross County,Airdrie Utd,0.0,4.0,7.0,3.0,3.0,0.0,0.0,0.0,10.0,8.0,2026-04
League 2 Escocia,2026-04-04,Stranraer,Dumbarton,1.0,1.0,8.0,1.0,0.0,2.0,0.0,0.0,14.0,10.0,2026-04
Premiership Escocia,2026-04-04,St Mirren,Aberdeen,2.0,0.0,8.0,5.0,1.0,3.0,0.0,0.0,11.0,7.0,2026-04
Premiership Escocia,2026-04-04,Rangers,Dundee United,4.0,2.0,10.0,1.0,1.0,2.0,0.0,0.0,21.0,14.0,2026-04
Premiership Escocia,2026-04-04,Motherwell,Falkirk,2.0,3.0,6.0,2.0,2.0,3.0,0.0,0.0,14.0,12.0,2026-04
League 2 Escocia,2026-04-04,Forfar,Elgin,2.0,1.0,6.0,4.0,4.0,2.0,0.0,0.0,11.0,9.0,2026-04
League 1 Escocia,2026-04-04,Cove Rangers,Alloa,0.0,1.0,8.0,0.0,2.0,1.0,0.0,0.0,3.0,8.0,2026-04
League 1 Escocia,2026-04-04,Kelty Hearts,Queen of Sth,1.0,1.0,7.0,2.0,2.0,4.0,0.0,1.0,13.0,4.0,2026-04
League 1 Escocia,2026-04-04,Montrose,East Fife,1.0,0.0,10.0,4.0,3.0,1.0,0.0,0.0,12.0,15.0,2026-04
League 1 Escocia,2026-04-04,Stenhousemuir,Hamilton,3.0,0.0,4.0,4.0,0.0,5.0,0.0,0.0,17.0,12.0,2026-04
League 2 Escocia,2026-04-04,Clyde,Stirling,3.0,1.0,10.0,5.0,0.0,2.0,0.0,0.0,15.0,5.0,2026-04
League 2 Escocia,2026-04-04,East Kilbride,Annan Athletic,2.0,1.0,5.0,5.0,2.0,4.0,0.0,0.0,12.0,6.0,2026-04
League 2 Escocia,2026-04-04,Edinburgh City,Spartans,0.0,3.0,5.0,11.0,2.0,2.0,0.0,0.0,7.0,15.0,2026-04
Championship Escocia,2026-04-04,Dunfermline,Morton,3.0,1.0,6.0,4.0,0.0,1.0,0.0,0.0,16.0,8.0,2026-04
La Liga,2026-04-04,Sociedad,Levante,2.0,0.0,11.0,5.0,2.0,3.0,0.0,0.0,18.0,8.0,2026-04
Turkey Super Lig,2026-04-04,Gaziantep,Alanyaspor,1.0,1.0,2.0,2.0,2.0,3.0,0.0,0.0,15.0,8.0,2026-04
Bundesliga,2026-04-04,Leverkusen,Wolfsburg,6.0,3.0,12.0,2.0,1.0,3.0,0.0,0.0,25.0,11.0,2026-04
Championship Escocia,2026-04-04,Ayr,Partick,1.0,1.0,5.0,6.0,3.0,3.0,0.0,1.0,12.0,7.0,2026-04
Bundesliga,2026-04-04,Hamburg,Augsburg,1.0,1.0,9.0,2.0,2.0,3.0,1.0,0.0,18.0,18.0,2026-04
Bundesliga,2026-04-04,Freiburg,Bayern Munich,2.0,3.0,5.0,8.0,3.0,3.0,0.0,0.0,13.0,21.0,2026-04
Turkey Super Lig,2026-04-04,Kasimpasa,Kayserispor,2.0,0.0,1.0,10.0,1.0,2.0,1.0,0.0,8.0,5.0,2026-04
Bundesliga,2026-04-04,Hoffenheim,Mainz,1.0,2.0,7.0,3.0,4.0,1.0,0.0,0.0,16.0,9.0,2026-04
Turkey Super Lig,2026-04-04,Trabzonspor,Galatasaray,2.0,1.0,3.0,10.0,4.0,4.0,0.0,1.0,13.0,19.0,2026-04
Super League Greece,2026-04-04,Asteras Tripolis,Larisa,3.0,1.0,4.0,8.0,1.0,2.0,0.0,0.0,11.0,11.0,2026-04
Super League Greece,2026-04-04,Kifisia,Panserraikos,1.0,2.0,9.0,1.0,5.0,2.0,0.0,0.0,16.0,6.0,2026-04
