League,Date,HomeTeam,AwayTeam,FTHG,FTAG,HC,AC,HY,AY,HR,AR,HS,AS,year_month
League 2,2025-08-09,Notts County,Salford,1.0,2.0,1.0,7.0,3.0,3.0,0.0,0.0,9.0,11.0,2025-08
League 2,2025-08-09,Tranmere,Shrewsbury,4.0,0.0,2.0,5.0,1.0,1.0,0.0,1.0,10.0,12.0,2025-08
League 2,2025-08-09,Barrow,Milton Keynes Dons,0.0,2.0,1.0,5.0,3.0,2.0,0.0,0.0,7.0,12.0,2025-08
League 2,2025-08-09,Bromley,Barnet,2.0,0.0,6.0,6.0,3.0,1.0,0.0,0.0,9.0,10.0,2025-08
League 2,2025-08-09,Cheltenham,Chesterfield,0.0,2.0,2.0,5.0,7.0,1.0,0.0,0.0,6.0,16.0,2025-08
League 2,2025-08-09,Crewe,Accrington,2.0,0.0,8.0,2.0,1.0,2.0,0.0,0.0,15.0,9.0,2025-08
League 2,2025-08-09,Fleetwood Town,Bristol Rvs,2.0,1.0,1.0,6.0,1.0,3.0,0.0,0.0,7.0,14.0,2025-08
League 2,2025-08-09,Gillingham,Walsall,1.0,0.0,5.0,2.0,3.0,3.0,0.0,0.0,8.0,6.0,2025-08
Jupiler Pro League,2025-08-09,Westerlo,Mechelen,0.0,1.0,8.0,5.0,1.0,1.0,0.0,0.0,18.0,6.0,2025-08
Jupiler Pro League,2025-08-09,Gent,St. Gilloise,2.0,3.0,5.0,10.0,1.0,4.0,0.0,0.0,20.0,12.0,2025-08
Championship,2025-08-09,Coventry,Hull,0.0,0.0,8.0,2.0,3.0,3.0,0.0,0.0,18.0,7.0,2025-08
Jupiler Pro League,2025-08-09,Club Brugge,Cercle Brugge,2.0,0.0,9.0,5.0,2.0,3.0,0.0,1.0,14.0,10.0,2025-08
Championship,2025-08-09,Sheffield United,Bristol City,1.0,4.0,14.0,3.0,0.0,0.0,0.0,0.0,20.0,9.0,2025-08
Ligue 2,2025-08-09,Montpellier,Red Star,1.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,6.0,7.0,2025-08
Championship,2025-08-09,Southampton,Wrexham,2.0,1.0,7.0,4.0,2.0,2.0,0.0,0.0,27.0,10.0,2025-08
Championship,2025-08-09,Middlesbrough,Swansea,1.0,0.0,7.0,2.0,2.0,5.0,0.0,0.0,6.0,3.0,2025-08
League 2,2025-08-09,Oldham,Colchester,1.0,1.0,8.0,7.0,1.0,1.0,0.0,0.0,20.0,8.0,2025-08
Ligue 2,2025-08-09,Guingamp,Le Mans,3.0,3.0,10.0,5.0,3.0,3.0,0.0,1.0,14.0,10.0,2025-08
Ligue 2,2025-08-09,Dunkerque,Clermont,2.0,2.0,9.0,2.0,2.0,1.0,0.0,0.0,15.0,6.0,2025-08
Championship,2025-08-09,Charlton,Watford,1.0,0.0,3.0,2.0,1.0,2.0,0.0,0.0,12.0,10.0,2025-08
Ligue 2,2025-08-09,Laval,St Etienne,3.0,3.0,4.0,7.0,3.0,0.0,1.0,0.0,10.0,10.0,2025-08
Ligue 2,2025-08-09,Pau FC,Annecy,2.0,0.0,5.0,5.0,2.0,2.0,0.0,1.0,9.0,4.0,2025-08
Bundesliga 2,2025-08-09,Kaiserslautern,Schalke 04,1.0,0.0,5.0,3.0,4.0,4.0,0.0,0.0,11.0,9.0,2025-08
Ligue 2,2025-08-09,Troyes,Grenoble,2.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,21.0,5.0,2025-08
National League,2025-08-09,Gateshead,Southend,0.0,3.0,,,1.0,1.0,0.0,0.0,,,2025-08
National League,2025-08-09,Braintree Town,Halifax,3.0,0.0,,,4.0,3.0,0.0,0.0,,,2025-08
Championship,2025-08-09,Norwich,Millwall,1.0,2.0,6.0,5.0,1.0,4.0,0.0,0.0,15.0,15.0,2025-08
Championship,2025-08-09,Oxford,Portsmouth,0.0,1.0,8.0,4.0,1.0,2.0,0.0,0.0,18.0,9.0,2025-08
Championship,2025-08-09,Stoke,Derby,3.0,1.0,7.0,3.0,1.0,2.0,0.0,0.0,12.0,3.0,2025-08
Championship,2025-08-09,West Brom,Blackburn,1.0,0.0,3.0,7.0,2.0,0.0,1.0,0.0,13.0,10.0,2025-08
League 2,2025-08-09,Harrogate,Grimsby,3.0,3.0,3.0,4.0,5.0,3.0,0.0,0.0,8.0,13.0,2025-08
Primeira Liga,2025-08-09,Arouca,AVS,3.0,1.0,4.0,5.0,2.0,0.0,0.0,0.0,9.0,15.0,2025-08
League 2,2025-08-09,Swindon,Cambridge,3.0,2.0,2.0,7.0,2.0,1.0,0.0,0.0,9.0,10.0,2025-08
Eredivisie,2025-08-09,PSV Eindhoven,Sparta Rotterdam,6.0,1.0,8.0,5.0,1.0,1.0,0.0,0.0,22.0,8.0,2025-08
National League,2025-08-09,Boreham Wood,Rochdale,0.0,2.0,,,0.0,3.0,0.0,0.0,,,2025-08
National League,2025-08-09,Brackley Town,Eastleigh,1.0,0.0,,,1.0,2.0,0.0,0.0,,,2025-08
Championship Escocia,2025-08-09,Queens Park,Arbroath,1.0,3.0,7.0,3.0,2.0,1.0,0.0,0.0,15.0,6.0,2025-08
Turkey Super Lig,2025-08-09,Antalyaspor,Kasimpasa,2.0,1.0,3.0,3.0,3.0,4.0,0.0,0.0,16.0,10.0,2025-08
Turkey Super Lig,2025-08-09,Samsunspor,Genclerbirligi,2.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,9.0,8.0,2025-08
League 1,2025-08-09,Exeter,Blackpool,4.0,1.0,6.0,5.0,1.0,1.0,0.0,0.0,17.0,10.0,2025-08
Eredivisie,2025-08-09,Feyenoord,NAC Breda,2.0,0.0,3.0,4.0,1.0,1.0,0.0,0.0,20.0,7.0,2025-08
Eredivisie,2025-08-09,Heerenveen,Volendam,1.0,1.0,9.0,2.0,1.0,1.0,0.0,0.0,18.0,5.0,2025-08
League 1,2025-08-09,Bolton,Plymouth,2.0,0.0,8.0,3.0,2.0,4.0,0.0,0.0,13.0,3.0,2025-08
League 2 Escocia,2025-08-09,Stirling,Annan Athletic,0.0,0.0,4.0,5.0,2.0,3.0,0.0,0.0,10.0,8.0,2025-08
League 1,2025-08-09,Wycombe,Stockport,1.0,2.0,8.0,4.0,3.0,1.0,0.0,0.0,14.0,9.0,2025-08
Championship Escocia,2025-08-09,Ayr,Raith Rvs,0.0,1.0,6.0,5.0,3.0,0.0,0.0,0.0,8.0,9.0,2025-08
League 1,2025-08-09,Stevenage,Rotherham,1.0,0.0,5.0,5.0,3.0,2.0,0.0,0.0,12.0,5.0,2025-08
League 1,2025-08-09,Northampton,Bradford,0.0,0.0,6.0,3.0,2.0,5.0,0.0,0.0,4.0,14.0,2025-08
Championship Escocia,2025-08-09,Dunfermline,Airdrie Utd,2.0,0.0,3.0,4.0,2.0,3.0,0.0,0.0,8.0,6.0,2025-08
League 1,2025-08-09,Mansfield,Doncaster,1.0,2.0,2.0,5.0,2.0,1.0,0.0,0.0,7.0,13.0,2025-08
League 1,2025-08-09,Leyton Orient,Wigan,2.0,0.0,2.0,3.0,0.0,1.0,0.0,1.0,14.0,4.0,2025-08
National League,2025-08-09,Yeovil,Hartlepool,0.0,0.0,,,3.0,2.0,0.0,0.0,,,2025-08
League 2 Escocia,2025-08-09,Stranraer,Edinburgh City,1.0,2.0,2.0,4.0,3.0,4.0,0.0,0.0,1.0,9.0,2025-08
League 1,2025-08-09,Barnsley,Burton,3.0,2.0,7.0,4.0,3.0,1.0,0.0,0.0,12.0,7.0,2025-08
League 2 Escocia,2025-08-09,Spartans,Dumbarton,1.0,2.0,1.0,9.0,1.0,3.0,0.0,1.0,8.0,7.0,2025-08
League 1,2025-08-09,Peterboro,Luton,0.0,2.0,3.0,6.0,2.0,2.0,0.0,0.0,6.0,8.0,2025-08
National League,2025-08-09,Woking,Carlisle,0.0,2.0,,,3.0,2.0,0.0,0.0,,,2025-08
National League,2025-08-09,Tamworth,Scunthorpe,1.0,2.0,,,2.0,2.0,0.0,0.0,,,2025-08
National League,2025-08-09,Solihull,Forest Green,2.0,2.0,,,2.0,0.0,1.0,0.0,,,2025-08
League 2 Escocia,2025-08-09,Elgin,East Kilbride,0.0,1.0,6.0,10.0,7.0,3.0,0.0,0.0,9.0,7.0,2025-08
Eredivisie,2025-08-09,Nijmegen,Excelsior,5.0,0.0,7.0,2.0,1.0,1.0,0.0,0.0,15.0,9.0,2025-08
National League,2025-08-09,York,Sutton,2.0,2.0,,,1.0,1.0,0.0,0.0,,,2025-08
League 1,2025-08-09,AFC Wimbledon,Lincoln,2.0,0.0,6.0,3.0,0.0,0.0,0.0,1.0,15.0,2.0,2025-08
League 1,2025-08-09,Reading,Huddersfield,0.0,2.0,4.0,10.0,4.0,2.0,0.0,0.0,8.0,12.0,2025-08
National League,2025-08-09,Altrincham,Aldershot,3.0,2.0,,,5.0,3.0,0.0,0.0,,,2025-08
League 2,2025-08-09,Crawley Town,Newport County,1.0,2.0,6.0,3.0,0.0,2.0,0.0,0.0,18.0,7.0,2025-08
Championship Escocia,2025-08-09,Partick,Morton,1.0,1.0,2.0,6.0,3.0,2.0,0.0,0.0,8.0,8.0,2025-08
League 1 Escocia,2025-08-09,Stenhousemuir,Cove Rangers,1.0,0.0,4.0,4.0,1.0,4.0,0.0,0.0,6.0,6.0,2025-08
League 1 Escocia,2025-08-09,Queen of Sth,Hamilton,1.0,4.0,3.0,4.0,1.0,2.0,0.0,0.0,5.0,20.0,2025-08
League 1 Escocia,2025-08-09,Montrose,Kelty Hearts,1.0,2.0,4.0,2.0,3.0,3.0,0.0,1.0,14.0,4.0,2025-08
League 2 Escocia,2025-08-09,Clyde,Forfar,0.0,0.0,8.0,5.0,1.0,3.0,0.0,0.0,11.0,2.0,2025-08
League 1 Escocia,2025-08-09,Inverness C,Peterhead,2.0,0.0,6.0,2.0,3.0,1.0,0.0,0.0,13.0,5.0,2025-08
League 1 Escocia,2025-08-09,East Fife,Alloa,0.0,1.0,12.0,2.0,2.0,6.0,0.0,0.0,11.0,3.0,2025-08
Eredivisie,2025-08-08,For Sittard,Go Ahead Eagles,2.0,2.0,8.0,5.0,2.0,2.0,0.0,1.0,36.0,6.0,2025-08
Primeira Liga,2025-08-08,Casa Pia,Sp Lisbon,0.0,2.0,2.0,9.0,4.0,1.0,0.0,0.0,7.0,27.0,2025-08
Championship,2025-08-08,Birmingham,Ipswich,1.0,1.0,1.0,4.0,2.0,3.0,0.0,0.0,11.0,7.0,2025-08
Bundesliga 2,2025-08-08,Preußen Münster,Paderborn,1.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,7.0,16.0,2025-08
Jupiler Pro League,2025-08-08,St Truiden,Dender,2.0,0.0,4.0,2.0,3.0,0.0,0.0,1.0,14.0,6.0,2025-08
Turkey Super Lig,2025-08-08,Gaziantep,Galatasaray,0.0,3.0,1.0,4.0,2.0,4.0,1.0,0.0,5.0,15.0,2025-08
Championship Escocia,2025-08-08,Ross County,St Johnstone,0.0,1.0,2.0,5.0,4.0,3.0,0.0,0.0,7.0,18.0,2025-08
Bundesliga 2,2025-08-08,Nurnberg,Darmstadt,0.0,1.0,4.0,5.0,2.0,2.0,0.0,0.0,12.0,14.0,2025-08
League 1,2025-08-07,Port Vale,Cardiff,0.0,0.0,5.0,4.0,3.0,1.0,0.0,0.0,16.0,9.0,2025-08
Premiership Escocia,2025-08-04,Hearts,Aberdeen,2.0,0.0,3.0,3.0,3.0,2.0,0.0,0.0,13.0,11.0,2025-08
Premiership Escocia,2025-08-03,Celtic,St Mirren,1.0,0.0,12.0,1.0,2.0,1.0,0.0,0.0,14.0,4.0,2025-08
Premiership Escocia,2025-08-03,Dundee,Hibernian,1.0,2.0,3.0,11.0,3.0,1.0,0.0,0.0,2.0,15.0,2025-08
Bundesliga 2,2025-08-03,Magdeburg,Braunschweig,0.0,1.0,12.0,2.0,4.0,1.0,0.0,1.0,19.0,9.0,2025-08
Jupiler Pro League,2025-08-03,Charleroi,St Truiden,1.0,1.0,1.0,7.0,5.0,1.0,1.0,0.0,4.0,14.0,2025-08
League 1,2025-08-03,Stockport,Bolton,2.0,0.0,9.0,7.0,2.0,1.0,0.0,0.0,5.0,15.0,2025-08
Premiership Escocia,2025-08-03,Falkirk,Dundee United,2.0,2.0,2.0,4.0,1.0,5.0,0.0,0.0,14.0,11.0,2025-08
Jupiler Pro League,2025-08-03,Genk,Antwerp,1.0,1.0,4.0,2.0,0.0,2.0,0.0,0.0,15.0,6.0,2025-08
Jupiler Pro League,2025-08-03,St. Gilloise,Oud-Heverlee Leuven,5.0,0.0,4.0,7.0,1.0,2.0,0.0,0.0,19.0,6.0,2025-08
Bundesliga 2,2025-08-03,Hannover,Kaiserslautern,1.0,0.0,5.0,5.0,2.0,3.0,0.0,0.0,14.0,9.0,2025-08
Bundesliga 2,2025-08-03,Greuther Furth,Dresden,3.0,2.0,4.0,10.0,1.0,0.0,0.0,0.0,10.0,21.0,2025-08
Jupiler Pro League,2025-08-03,Cercle Brugge,Anderlecht,0.0,2.0,5.0,3.0,2.0,2.0,0.0,0.0,12.0,9.0,2025-08
League 2,2025-08-02,Grimsby,Crawley Town,3.0,0.0,10.0,3.0,0.0,2.0,0.0,0.0,20.0,5.0,2025-08
Bundesliga 2,2025-08-02,Paderborn,Holstein Kiel,2.0,1.0,3.0,0.0,1.0,3.0,0.0,0.0,9.0,6.0,2025-08
League 1,2025-08-02,Doncaster,Exeter,1.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,16.0,2.0,2025-08
League 2,2025-08-02,Accrington,Gillingham,1.0,1.0,3.0,3.0,2.0,2.0,0.0,0.0,10.0,8.0,2025-08
League 2,2025-08-02,Barnet,Fleetwood Town,0.0,2.0,8.0,2.0,0.0,0.0,0.0,0.0,19.0,12.0,2025-08
League 2,2025-08-02,Cambridge,Cheltenham,1.0,0.0,4.0,2.0,0.0,2.0,0.0,0.0,13.0,7.0,2025-08
Championship Escocia,2025-08-02,Morton,Dunfermline,0.0,0.0,1.0,8.0,3.0,1.0,0.0,0.0,7.0,12.0,2025-08
League 2,2025-08-02,Chesterfield,Barrow,1.0,0.0,4.0,3.0,1.0,1.0,0.0,0.0,7.0,10.0,2025-08
League 2,2025-08-02,Colchester,Tranmere,1.0,1.0,4.0,5.0,2.0,2.0,0.0,0.0,10.0,10.0,2025-08
Bundesliga 2,2025-08-02,Bielefeld,Fortuna Dusseldorf,5.0,1.0,8.0,3.0,4.0,4.0,0.0,1.0,15.0,11.0,2025-08
League 1,2025-08-02,Wigan,Northampton,3.0,1.0,9.0,3.0,0.0,2.0,0.0,0.0,20.0,7.0,2025-08
League 2,2025-08-02,Milton Keynes Dons,Oldham,0.0,0.0,7.0,3.0,1.0,3.0,0.0,0.0,5.0,5.0,2025-08
Bundesliga 2,2025-08-02,Elversberg,Nurnberg,1.0,0.0,2.0,4.0,2.0,3.0,0.0,0.0,12.0,11.0,2025-08
League 1,2025-08-02,Rotherham,Port Vale,2.0,1.0,6.0,3.0,1.0,1.0,1.0,1.0,12.0,19.0,2025-08
League 1,2025-08-02,Plymouth,Barnsley,1.0,3.0,9.0,5.0,2.0,3.0,0.0,1.0,15.0,12.0,2025-08
League 1,2025-08-02,Lincoln,Reading,2.0,0.0,3.0,9.0,1.0,0.0,0.0,0.0,6.0,9.0,2025-08
League 1,2025-08-02,Huddersfield,Leyton Orient,3.0,0.0,6.0,3.0,3.0,0.0,0.0,0.0,13.0,14.0,2025-08
League 2,2025-08-02,Bristol Rvs,Harrogate,0.0,1.0,13.0,4.0,1.0,3.0,0.0,0.0,17.0,7.0,2025-08
League 1,2025-08-02,Burton,Mansfield,2.0,1.0,1.0,7.0,2.0,2.0,0.0,0.0,12.0,12.0,2025-08
League 1,2025-08-02,Cardiff,Peterboro,2.0,1.0,4.0,2.0,3.0,1.0,0.0,0.0,17.0,7.0,2025-08
League 1,2025-08-02,Bradford,Wycombe,2.0,1.0,2.0,6.0,3.0,4.0,0.0,0.0,12.0,11.0,2025-08
Championship Escocia,2025-08-02,Airdrie Utd,Ross County,2.0,2.0,4.0,10.0,3.0,2.0,0.0,0.0,7.0,11.0,2025-08
League 2 Escocia,2025-08-02,Edinburgh City,Stirling,1.0,2.0,2.0,7.0,3.0,4.0,0.0,0.0,11.0,9.0,2025-08
Championship Escocia,2025-08-02,St Johnstone,Partick,5.0,1.0,7.0,1.0,2.0,2.0,0.0,0.0,20.0,3.0,2025-08
Championship Escocia,2025-08-02,Raith Rvs,Queens Park,1.0,1.0,10.0,2.0,1.0,3.0,0.0,0.0,12.0,3.0,2025-08
League 2,2025-08-02,Newport County,Notts County,1.0,1.0,2.0,6.0,1.0,1.0,0.0,0.0,6.0,13.0,2025-08
Premiership Escocia,2025-08-02,Motherwell,Rangers,1.0,1.0,1.0,12.0,1.0,4.0,0.0,0.0,17.0,15.0,2025-08
League 1 Escocia,2025-08-02,Hamilton,Montrose,2.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,10.0,12.0,2025-08
Bundesliga 2,2025-08-02,Darmstadt,Bochum,4.0,1.0,5.0,8.0,2.0,3.0,0.0,0.0,20.0,10.0,2025-08
Jupiler Pro League,2025-08-02,Westerlo,Waregem,3.0,1.0,3.0,5.0,1.0,1.0,0.0,0.0,13.0,12.0,2025-08
Jupiler Pro League,2025-08-02,Standard,Dender,1.0,1.0,5.0,1.0,3.0,3.0,0.0,0.0,10.0,9.0,2025-08
League 2 Escocia,2025-08-02,Forfar,Stranraer,1.0,0.0,4.0,4.0,4.0,1.0,0.0,1.0,18.0,2.0,2025-08
Premiership Escocia,2025-08-02,Kilmarnock,Livingston,2.0,2.0,3.0,5.0,2.0,2.0,1.0,0.0,8.0,15.0,2025-08
League 2 Escocia,2025-08-02,East Kilbride,Spartans,1.0,3.0,5.0,6.0,3.0,1.0,0.0,1.0,7.0,10.0,2025-08
League 2 Escocia,2025-08-02,Dumbarton,Clyde,2.0,1.0,11.0,3.0,2.0,3.0,0.0,0.0,6.0,11.0,2025-08
League 2 Escocia,2025-08-02,Annan Athletic,Elgin,3.0,2.0,7.0,4.0,2.0,3.0,0.0,0.0,9.0,8.0,2025-08
League 1 Escocia,2025-08-02,Cove Rangers,Queen of Sth,0.0,2.0,5.0,3.0,5.0,2.0,0.0,0.0,7.0,14.0,2025-08
League 1 Escocia,2025-08-02,Peterhead,East Fife,4.0,1.0,8.0,2.0,3.0,3.0,0.0,0.0,7.0,9.0,2025-08
League 1 Escocia,2025-08-02,Kelty Hearts,Inverness C,0.0,3.0,1.0,6.0,1.0,2.0,0.0,0.0,5.0,14.0,2025-08
Bundesliga 2,2025-08-02,Karlsruhe,Preußen Münster,3.0,2.0,6.0,5.0,3.0,3.0,0.0,1.0,13.0,11.0,2025-08
League 1 Escocia,2025-08-02,Stenhousemuir,Alloa,1.0,2.0,3.0,6.0,2.0,1.0,0.0,0.0,9.0,11.0,2025-08
Jupiler Pro League,2025-08-02,Gent,RAAL La Louviere,1.0,0.0,5.0,2.0,0.0,1.0,0.0,0.0,11.0,5.0,2025-08
League 2,2025-08-02,Salford,Crewe,1.0,3.0,7.0,10.0,4.0,2.0,0.0,0.0,11.0,22.0,2025-08
League 2,2025-08-02,Shrewsbury,Bromley,0.0,0.0,4.0,5.0,3.0,1.0,0.0,0.0,7.0,17.0,2025-08
League 2,2025-08-02,Walsall,Swindon,2.0,1.0,1.0,5.0,2.0,1.0,1.0,0.0,5.0,16.0,2025-08
League 1,2025-08-02,Blackpool,Stevenage,2.0,3.0,2.0,2.0,1.0,4.0,0.0,0.0,8.0,7.0,2025-08
Championship Escocia,2025-08-01,Arbroath,Ayr,1.0,1.0,6.0,2.0,2.0,5.0,0.0,0.0,11.0,3.0,2025-08
Bundesliga 2,2025-08-01,Schalke 04,Hertha,2.0,1.0,5.0,10.0,7.0,1.0,1.0,0.0,14.0,9.0,2025-08
League 1,2025-08-01,Luton,AFC Wimbledon,1.0,0.0,5.0,2.0,1.0,1.0,0.0,0.0,6.0,2.0,2025-08
Jupiler Pro League,2025-08-01,Mechelen,Club Brugge,2.0,1.0,2.0,3.0,4.0,0.0,0.0,0.0,9.0,20.0,2025-08
