League,Date,HomeTeam,AwayTeam,FTHG,FTAG,HC,AC,HY,AY,HR,AR,HS,AS,year_month
African Cup of Nations qualification,2024-09-05,Ghana,Angola,0.0,1.0,,,,,,,,,2024-09
Merdeka Tournament,2024-09-04,Malaysia,Philippines,2.0,1.0,,,,,,,,,2024-09
African Cup of Nations qualification,2024-09-04,Sudan,Niger,1.0,0.0,,,,,,,,,2024-09
African Cup of Nations qualification,2024-09-04,Libya,Rwanda,1.0,1.0,,,,,,,,,2024-09
African Cup of Nations qualification,2024-09-04,Comoros,Gambia,1.0,1.0,,,,,,,,,2024-09
African Cup of Nations qualification,2024-09-04,Tanzania,Ethiopia,0.0,0.0,,,,,,,,,2024-09
Friendly,2024-09-04,Gibraltar,Andorra,1.0,0.0,,,,,,,,,2024-09
CONCACAF Nations League,2024-09-04,United States Virgin Islands,Bahamas,3.0,3.0,,,,,,,,,2024-09
CONCACAF Nations League,2024-09-04,Turks and Caicos Islands,Anguilla,0.0,2.0,,,,,,,,,2024-09
Merdeka Tournament,2024-09-04,Lebanon,Tajikistan,1.0,0.0,,,,,,,,,2024-09
CONCACAF Nations League,2024-09-04,Cayman Islands,British Virgin Islands,1.0,0.0,,,,,,,,,2024-09
Intercontinental Cup,2024-09-03,India,Mauritius,0.0,0.0,,,,,,,,,2024-09
Tri-Nations Series,2024-09-02,Fiji,Hong Kong,1.0,1.0,,,,,,,,,2024-09
League 2,2024-09-02,Salford,Milton Keynes Dons,1.0,0.0,4.0,5.0,1.0,0.0,0.0,0.0,13.0,16.0,2024-09
Tri-Nations Series,2024-09-02,Fiji,Solomon Islands,1.0,0.0,,,,,,,,,2024-09
La Liga 2,2024-09-02,Eibar,Levante,2.0,2.0,10.0,2.0,2.0,2.0,0.0,0.0,31.0,8.0,2024-09
La Liga 2,2024-09-02,Elche,Cordoba,3.0,1.0,5.0,4.0,0.0,2.0,0.0,0.0,18.0,5.0,2024-09
Turkey Super Lig,2024-09-01,Eyupspor,Trabzonspor,0.0,0.0,3.0,4.0,3.0,0.0,0.0,0.0,13.0,7.0,2024-09
La Liga,2024-09-01,Real Madrid,Betis,2.0,0.0,7.0,3.0,2.0,0.0,0.0,0.0,20.0,12.0,2024-09
La Liga,2024-09-01,Getafe,Sociedad,0.0,0.0,4.0,1.0,1.0,1.0,0.0,0.0,16.0,1.0,2024-09
La Liga,2024-09-01,Sevilla,Girona,0.0,2.0,7.0,5.0,3.0,2.0,0.0,0.0,16.0,11.0,2024-09
La Liga,2024-09-01,Osasuna,Celta,3.0,2.0,6.0,3.0,2.0,0.0,0.0,1.0,10.0,12.0,2024-09
La Liga,2024-09-01,Alaves,Las Palmas,2.0,0.0,6.0,5.0,3.0,0.0,0.0,0.0,15.0,12.0,2024-09
Eredivisie,2024-09-01,Zwolle,Heracles,3.0,0.0,4.0,4.0,1.0,2.0,0.0,0.0,16.0,10.0,2024-09
Eredivisie,2024-09-01,Utrecht,Twente,2.0,1.0,5.0,4.0,0.0,2.0,0.0,0.0,7.0,15.0,2024-09
Premier League,2024-09-01,Chelsea,Crystal Palace,1.0,1.0,4.0,5.0,4.0,2.0,0.0,0.0,13.0,9.0,2024-09
Premier League,2024-09-01,Newcastle,Tottenham,2.0,1.0,7.0,12.0,4.0,4.0,0.0,0.0,9.0,20.0,2024-09
Serie B,2024-09-01,Catanzaro,Carrarese,3.0,1.0,0.0,5.0,2.0,2.0,0.0,0.0,17.0,7.0,2024-09
Serie B,2024-09-01,Frosinone,Juve Stabia,0.0,0.0,4.0,2.0,3.0,4.0,1.0,1.0,9.0,6.0,2024-09
Serie B,2024-09-01,Mantova,Salernitana,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,7.0,5.0,2024-09
Serie B,2024-09-01,Palermo,Cosenza,1.0,1.0,12.0,8.0,1.0,4.0,0.0,0.0,22.0,14.0,2024-09
Serie B,2024-09-01,Spezia,Cesena,2.0,1.0,4.0,1.0,3.0,2.0,0.0,0.0,11.0,15.0,2024-09
Primeira Liga,2024-09-01,Nacional,Farense,2.0,0.0,4.0,4.0,3.0,3.0,0.0,0.0,17.0,14.0,2024-09
Primeira Liga,2024-09-01,Rio Ave,Arouca,1.0,0.0,8.0,8.0,1.0,3.0,0.0,0.0,11.0,13.0,2024-09
Primeira Liga,2024-09-01,Gil Vicente,Sp Braga,0.0,0.0,4.0,5.0,4.0,1.0,0.0,0.0,10.0,8.0,2024-09
Primeira Liga,2024-09-01,Guimaraes,Famalicao,2.0,1.0,5.0,7.0,5.0,3.0,0.0,0.0,8.0,8.0,2024-09
Turkey Super Lig,2024-09-01,Buyuksehyr,Antalyaspor,5.0,2.0,3.0,5.0,1.0,2.0,0.0,0.0,14.0,10.0,2024-09
Serie A,2024-09-01,Fiorentina,Monza,2.0,2.0,6.0,0.0,2.0,4.0,0.0,0.0,15.0,4.0,2024-09
Ligue 1,2024-09-01,Lille,Paris SG,1.0,3.0,3.0,1.0,3.0,2.0,0.0,0.0,10.0,10.0,2024-09
Ligue 1,2024-09-01,Reims,Rennes,2.0,1.0,3.0,5.0,2.0,1.0,0.0,0.0,11.0,13.0,2024-09
Ligue 1,2024-09-01,Le Havre,Auxerre,3.0,1.0,2.0,2.0,1.0,5.0,0.0,1.0,21.0,7.0,2024-09
Premiership Escocia,2024-09-01,Kilmarnock,Hibernian,1.0,1.0,4.0,7.0,2.0,3.0,0.0,0.0,14.0,9.0,2024-09
Bundesliga,2024-09-01,Bayern Munich,Freiburg,2.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0,11.0,8.0,2024-09
Premier League,2024-09-01,Man United,Liverpool,0.0,3.0,5.0,2.0,4.0,1.0,0.0,0.0,8.0,11.0,2024-09
Premiership Escocia,2024-09-01,Celtic,Rangers,3.0,0.0,7.0,4.0,4.0,5.0,0.0,0.0,14.0,13.0,2024-09
Turkey Super Lig,2024-09-01,Besiktas,Sivasspor,2.0,0.0,5.0,5.0,4.0,5.0,0.0,0.0,12.0,7.0,2024-09
La Liga 2,2024-09-01,La Coruna,Ferrol,1.0,0.0,9.0,7.0,3.0,1.0,0.0,0.0,15.0,10.0,2024-09
Bundesliga 2,2024-09-01,Schalke 04,FC Koln,1.0,3.0,6.0,3.0,2.0,4.0,0.0,0.0,15.0,11.0,2024-09
Bundesliga 2,2024-09-01,Paderborn,Ulm,0.0,0.0,4.0,4.0,3.0,3.0,0.0,0.0,18.0,11.0,2024-09
Bundesliga 2,2024-09-01,Braunschweig,Karlsruhe,1.0,2.0,1.0,6.0,2.0,1.0,0.0,0.0,7.0,11.0,2024-09
Jupiler Pro League,2024-09-01,Kortrijk,St Truiden,1.0,1.0,8.0,6.0,1.0,1.0,0.0,0.0,15.0,8.0,2024-09
Jupiler Pro League,2024-09-01,St. Gilloise,Anderlecht,0.0,0.0,8.0,4.0,3.0,4.0,0.0,0.0,22.0,10.0,2024-09
Jupiler Pro League,2024-09-01,Gent,Antwerp,1.0,1.0,1.0,5.0,4.0,3.0,0.0,0.0,15.0,15.0,2024-09
Jupiler Pro League,2024-09-01,Club Brugge,Cercle Brugge,3.0,0.0,4.0,5.0,1.0,1.0,0.0,0.0,21.0,11.0,2024-09
Ligue 1,2024-09-01,Angers,Nice,1.0,4.0,4.0,7.0,6.0,4.0,0.0,1.0,12.0,12.0,2024-09
Super League Greece,2024-09-01,Athens Kallithea,Panathinaikos,2.0,2.0,9.0,3.0,4.0,2.0,0.0,0.0,16.0,14.0,2024-09
La Liga 2,2024-09-01,Mirandes,Zaragoza,0.0,0.0,6.0,6.0,2.0,2.0,0.0,0.0,19.0,11.0,2024-09
La Liga 2,2024-09-01,Eldense,Cartagena,1.0,2.0,7.0,0.0,4.0,3.0,0.0,0.0,10.0,6.0,2024-09
La Liga 2,2024-09-01,Burgos,Castellon,0.0,2.0,8.0,6.0,0.0,1.0,0.0,0.0,10.0,13.0,2024-09
Turkey Super Lig,2024-09-01,Hatayspor,Samsunspor,0.0,3.0,2.0,4.0,0.0,2.0,0.0,0.0,5.0,14.0,2024-09
Super League Greece,2024-09-01,Levadeiakos,AEK,0.0,3.0,1.0,6.0,3.0,3.0,0.0,0.0,9.0,17.0,2024-09
Super League Greece,2024-09-01,Volos NFC,OFI Crete,1.0,3.0,7.0,0.0,3.0,2.0,0.0,0.0,10.0,5.0,2024-09
Super League Greece,2024-09-01,Atromitos,PAOK,1.0,2.0,4.0,2.0,4.0,3.0,0.0,0.0,5.0,6.0,2024-09
Serie A,2024-09-01,Juventus,Roma,0.0,0.0,6.0,4.0,2.0,2.0,0.0,0.0,8.0,7.0,2024-09
Friendly,2024-09-01,Guatemala,Uruguay,1.0,1.0,,,,,,,,,2024-09
Serie A,2024-09-01,Udinese,Como,1.0,0.0,4.0,6.0,3.0,0.0,0.0,0.0,10.0,21.0,2024-09
Serie A,2024-09-01,Genoa,Verona,0.0,2.0,3.0,1.0,2.0,6.0,0.0,0.0,11.0,10.0,2024-09
Premiership Escocia,2024-09-01,Hearts,Dundee United,0.0,1.0,6.0,4.0,2.0,4.0,0.0,0.0,14.0,12.0,2024-09
Ligue 1,2024-09-01,Monaco,Lens,1.0,1.0,7.0,7.0,1.0,4.0,0.0,0.0,14.0,12.0,2024-09
Championship,2024-09-01,Sheffield United,Watford,1.0,0.0,8.0,5.0,5.0,3.0,0.0,0.0,18.0,7.0,2024-09
Eredivisie,2024-09-01,PSV Eindhoven,Go Ahead Eagles,3.0,0.0,5.0,3.0,0.0,3.0,0.0,0.0,19.0,9.0,2024-09
Bundesliga,2024-09-01,Heidenheim,Augsburg,4.0,0.0,5.0,6.0,0.0,3.0,0.0,0.0,17.0,15.0,2024-09
