League,Date,HomeTeam,AwayTeam,FTHG,FTAG,HC,AC,HY,AY,HR,AR,HS,AS,year_month
Jupiler Pro League,2025-02-28,Charleroi,Genk,1.0,1.0,3.0,4.0,3.0,1.0,0.0,0.0,11.0,12.0,2025-02
Ligue 2,2025-02-28,Laval,Martigues,0.0,1.0,4.0,4.0,2.0,2.0,0.0,0.0,11.0,8.0,2025-02
Championship,2025-02-28,Sheffield Weds,Sunderland,1.0,2.0,5.0,9.0,1.0,1.0,0.0,0.0,9.0,11.0,2025-02
Ligue 2,2025-02-28,Clermont,Caen,0.0,1.0,4.0,5.0,1.0,2.0,0.0,0.0,6.0,16.0,2025-02
Bundesliga 2,2025-02-28,Fortuna Dusseldorf,Greuther Furth,1.0,2.0,6.0,4.0,3.0,1.0,0.0,0.0,8.0,11.0,2025-02
Championship Escocia,2025-02-28,Partick,Livingston,1.0,1.0,2.0,4.0,3.0,4.0,0.0,0.0,9.0,8.0,2025-02
La Liga 2,2025-02-28,Cartagena,Eibar,0.0,2.0,9.0,6.0,3.0,0.0,0.0,0.0,7.0,12.0,2025-02
Bundesliga 2,2025-02-28,Schalke 04,Preußen Münster,1.0,0.0,10.0,7.0,1.0,1.0,0.0,0.0,16.0,13.0,2025-02
Ligue 2,2025-02-28,Pau FC,Grenoble,1.0,0.0,15.0,4.0,1.0,0.0,0.0,1.0,22.0,7.0,2025-02
Ligue 2,2025-02-28,Troyes,Bastia,2.0,0.0,4.0,6.0,3.0,3.0,0.0,0.0,13.0,11.0,2025-02
Serie B,2025-02-28,Sudtirol,Spezia,1.0,1.0,2.0,6.0,1.0,3.0,0.0,0.0,14.0,24.0,2025-02
Ligue 2,2025-02-28,Annecy,Paris FC,2.0,3.0,1.0,5.0,2.0,1.0,2.0,0.0,5.0,15.0,2025-02
Ligue 1,2025-02-28,Monaco,Reims,3.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,23.0,9.0,2025-02
Bundesliga,2025-02-28,Stuttgart,Bayern Munich,1.0,3.0,4.0,6.0,5.0,3.0,0.0,0.0,12.0,17.0,2025-02
Serie A,2025-02-28,Fiorentina,Lecce,1.0,0.0,5.0,2.0,3.0,2.0,0.0,0.0,10.0,8.0,2025-02
Eredivisie,2025-02-28,Waalwijk,For Sittard,1.0,2.0,8.0,1.0,1.0,4.0,0.0,0.0,20.0,7.0,2025-02
La Liga,2025-02-28,Valladolid,Las Palmas,1.0,1.0,13.0,4.0,2.0,1.0,0.0,1.0,23.0,4.0,2025-02
Serie A,2025-02-27,Bologna,Milan,2.0,1.0,4.0,5.0,1.0,2.0,0.0,0.0,14.0,8.0,2025-02
Premier League,2025-02-27,West Ham,Leicester,2.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,8.0,10.0,2025-02
League 2,2025-02-27,Barrow,Carlisle,0.0,1.0,4.0,1.0,2.0,2.0,0.0,0.0,19.0,8.0,2025-02
Premier League,2025-02-26,Man United,Ipswich,3.0,2.0,5.0,6.0,4.0,4.0,1.0,0.0,10.0,12.0,2025-02
Premier League,2025-02-26,Brentford,Everton,1.0,1.0,2.0,5.0,2.0,1.0,0.0,0.0,12.0,14.0,2025-02
Premiership Escocia,2025-02-26,Motherwell,Dundee,2.0,1.0,5.0,10.0,1.0,0.0,0.0,0.0,14.0,9.0,2025-02
Premier League,2025-02-26,Nott'm Forest,Arsenal,0.0,0.0,3.0,11.0,1.0,1.0,0.0,0.0,6.0,13.0,2025-02
Premier League,2025-02-26,Tottenham,Man City,0.0,1.0,8.0,3.0,3.0,0.0,0.0,0.0,11.0,12.0,2025-02
Premiership Escocia,2025-02-26,St Johnstone,Ross County,1.0,0.0,12.0,3.0,2.0,0.0,0.0,0.0,14.0,5.0,2025-02
Premiership Escocia,2025-02-26,Dundee United,Hibernian,1.0,3.0,1.0,10.0,1.0,2.0,0.0,0.0,8.0,9.0,2025-02
Premiership Escocia,2025-02-26,Hearts,St Mirren,3.0,1.0,5.0,6.0,0.0,4.0,0.0,0.0,10.0,11.0,2025-02
Premiership Escocia,2025-02-26,Kilmarnock,Rangers,2.0,4.0,6.0,4.0,2.0,4.0,0.0,0.0,11.0,14.0,2025-02
Premier League,2025-02-26,Liverpool,Newcastle,2.0,0.0,4.0,2.0,0.0,1.0,0.0,0.0,12.0,3.0,2025-02
Premier League,2025-02-25,Crystal Palace,Aston Villa,4.0,1.0,3.0,8.0,3.0,1.0,0.0,0.0,19.0,6.0,2025-02
Championship,2025-02-25,Stoke,Middlesbrough,1.0,3.0,5.0,1.0,2.0,2.0,0.0,0.0,12.0,16.0,2025-02
National League,2025-02-25,Tamworth,Rochdale,1.0,1.0,,,2.0,0.0,0.0,0.0,,,2025-02
National League,2025-02-25,Maidenhead,York,1.0,3.0,,,1.0,2.0,0.0,0.0,,,2025-02
National League,2025-02-25,Eastleigh,Gateshead,1.0,1.0,,,1.0,3.0,0.0,0.0,,,2025-02
Championship,2025-02-25,Cardiff,Hull,1.0,0.0,5.0,3.0,2.0,2.0,0.0,0.0,8.0,4.0,2025-02
National League,2025-02-25,Aldershot,Solihull,3.0,1.0,,,2.0,0.0,0.0,1.0,,,2025-02
League 2,2025-02-25,Cheltenham,Walsall,2.0,2.0,3.0,5.0,0.0,2.0,0.0,0.0,15.0,11.0,2025-02
Premier League,2025-02-25,Chelsea,Southampton,4.0,0.0,4.0,2.0,1.0,2.0,0.0,0.0,19.0,7.0,2025-02
Championship Escocia,2025-02-25,Livingston,Morton,3.0,2.0,8.0,8.0,1.0,0.0,0.0,0.0,10.0,6.0,2025-02
Premier League,2025-02-25,Brighton,Bournemouth,2.0,1.0,1.0,9.0,2.0,1.0,0.0,0.0,11.0,19.0,2025-02
Premier League,2025-02-25,Wolves,Fulham,1.0,2.0,7.0,5.0,1.0,3.0,0.0,0.0,18.0,11.0,2025-02
League 2,2025-02-25,Bromley,Bradford,0.0,1.0,1.0,5.0,3.0,2.0,0.0,0.0,4.0,15.0,2025-02
League 2 Escocia,2025-02-25,Spartans,Forfar,1.0,1.0,6.0,0.0,3.0,5.0,0.0,0.0,7.0,2.0,2025-02
Premiership Escocia,2025-02-25,Celtic,Aberdeen,5.0,1.0,4.0,3.0,1.0,0.0,0.0,0.0,16.0,8.0,2025-02
League 2,2025-02-25,Gillingham,Fleetwood Town,1.0,2.0,4.0,4.0,0.0,3.0,0.0,0.0,14.0,14.0,2025-02
League 2,2025-02-25,Tranmere,Accrington,0.0,1.0,4.0,1.0,1.0,3.0,0.0,0.0,18.0,10.0,2025-02
Championship Escocia,2025-02-25,Hamilton,Dunfermline,1.0,0.0,7.0,6.0,3.0,2.0,0.0,0.0,14.0,9.0,2025-02
League 1 Escocia,2025-02-25,Arbroath,Kelty Hearts,2.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,11.0,5.0,2025-02
League 1,2025-02-25,Birmingham,Leyton Orient,2.0,0.0,8.0,3.0,1.0,1.0,0.0,1.0,27.0,3.0,2025-02
League 1,2025-02-25,Northampton,Barnsley,1.0,2.0,5.0,3.0,1.0,3.0,0.0,1.0,14.0,9.0,2025-02
League 1,2025-02-25,Wigan,Huddersfield,2.0,1.0,6.0,4.0,1.0,2.0,0.0,0.0,8.0,9.0,2025-02
Championship Escocia,2025-02-25,Airdrie Utd,Raith Rvs,1.0,0.0,2.0,4.0,1.0,3.0,0.0,0.0,8.0,8.0,2025-02
Serie A,2025-02-24,Roma,Monza,4.0,0.0,6.0,3.0,0.0,1.0,0.0,0.0,23.0,5.0,2025-02
Turkey Super Lig,2025-02-24,Galatasaray,Fenerbahce,0.0,0.0,0.0,5.0,5.0,2.0,0.0,0.0,4.0,10.0,2025-02
La Liga,2025-02-24,Sevilla,Mallorca,1.0,1.0,4.0,4.0,1.0,3.0,0.0,0.0,19.0,13.0,2025-02
Primeira Liga,2025-02-24,Porto,Guimaraes,1.0,1.0,6.0,7.0,2.0,2.0,0.0,0.0,13.0,11.0,2025-02
Championship,2025-02-24,Sheffield United,Leeds,1.0,3.0,3.0,5.0,1.0,1.0,0.0,0.0,10.0,18.0,2025-02
Eredivisie,2025-02-23,Ajax,Go Ahead Eagles,2.0,0.0,3.0,3.0,2.0,2.0,0.0,1.0,21.0,6.0,2025-02
Bundesliga 2,2025-02-23,FC Koln,Fortuna Dusseldorf,1.0,1.0,7.0,0.0,2.0,4.0,0.0,0.0,16.0,10.0,2025-02
Turkey Super Lig,2025-02-23,Kayserispor,Goztep,1.0,0.0,5.0,3.0,1.0,2.0,0.0,0.0,10.0,15.0,2025-02
Turkey Super Lig,2025-02-23,Alanyaspor,Ad. Demirspor,3.0,2.0,10.0,1.0,5.0,2.0,0.0,0.0,25.0,7.0,2025-02
Turkey Super Lig,2025-02-23,Trabzonspor,Gaziantep,3.0,2.0,1.0,6.0,1.0,1.0,0.0,0.0,20.0,17.0,2025-02
Bundesliga 2,2025-02-23,Darmstadt,Schalke 04,2.0,0.0,3.0,11.0,4.0,5.0,0.0,1.0,12.0,5.0,2025-02
Bundesliga,2025-02-23,Bayern Munich,Ein Frankfurt,4.0,0.0,4.0,1.0,1.0,1.0,0.0,0.0,19.0,7.0,2025-02
Serie B,2025-02-23,Salernitana,Frosinone,1.0,1.0,3.0,3.0,1.0,5.0,0.0,2.0,16.0,9.0,2025-02
Serie B,2025-02-23,Spezia,Catanzaro,0.0,1.0,4.0,1.0,5.0,4.0,1.0,1.0,20.0,11.0,2025-02
Eredivisie,2025-02-23,AZ Alkmaar,For Sittard,1.0,0.0,9.0,1.0,2.0,3.0,0.0,0.0,14.0,9.0,2025-02
Ligue 1,2025-02-23,Strasbourg,Brest,0.0,0.0,1.0,8.0,3.0,1.0,0.0,0.0,3.0,12.0,2025-02
La Liga 2,2025-02-23,Levante,Mirandes,1.0,0.0,5.0,5.0,4.0,0.0,1.0,1.0,11.0,11.0,2025-02
La Liga 2,2025-02-23,Cadiz,Castellon,0.0,0.0,6.0,3.0,1.0,1.0,0.0,0.0,11.0,8.0,2025-02
Primeira Liga,2025-02-23,AVS,Sp Lisbon,2.0,2.0,4.0,5.0,5.0,5.0,0.0,1.0,11.0,9.0,2025-02
La Liga,2025-02-23,Real Madrid,Girona,2.0,0.0,11.0,5.0,0.0,2.0,0.0,0.0,22.0,6.0,2025-02
Eredivisie,2025-02-23,Twente,Nijmegen,2.0,0.0,2.0,4.0,1.0,2.0,0.0,0.0,13.0,11.0,2025-02
Jupiler Pro League,2025-02-23,Club Brugge,Standard,1.0,2.0,7.0,8.0,3.0,4.0,1.0,0.0,13.0,11.0,2025-02
Jupiler Pro League,2025-02-23,Kortrijk,Cercle Brugge,1.0,1.0,5.0,3.0,4.0,2.0,0.0,0.0,11.0,4.0,2025-02
Primeira Liga,2025-02-23,Arouca,Farense,2.0,2.0,4.0,9.0,2.0,3.0,0.0,0.0,12.0,17.0,2025-02
La Liga 2,2025-02-23,La Coruna,Huesca,0.0,0.0,7.0,0.0,1.0,4.0,0.0,0.0,15.0,4.0,2025-02
Primeira Liga,2025-02-23,Famalicao,Moreirense,2.0,0.0,3.0,1.0,3.0,3.0,0.0,0.0,17.0,8.0,2025-02
Primeira Liga,2025-02-23,Estrela,Santa Clara,0.0,0.0,5.0,2.0,3.0,1.0,0.0,0.0,10.0,4.0,2025-02
League 1,2025-02-23,Mansfield,Wrexham,1.0,2.0,0.0,3.0,4.0,0.0,0.0,0.0,11.0,9.0,2025-02
La Liga 2,2025-02-23,Albacete,Eldense,0.0,1.0,4.0,7.0,1.0,3.0,1.0,0.0,11.0,14.0,2025-02
La Liga 2,2025-02-23,Elche,Cartagena,2.0,1.0,10.0,3.0,2.0,3.0,0.0,0.0,19.0,9.0,2025-02
Bundesliga,2025-02-23,Hoffenheim,Stuttgart,1.0,1.0,4.0,8.0,0.0,0.0,0.0,0.0,9.0,14.0,2025-02
Jupiler Pro League,2025-02-23,Anderlecht,St. Gilloise,0.0,2.0,7.0,2.0,3.0,2.0,0.0,0.0,10.0,6.0,2025-02
Ligue 1,2025-02-23,Nice,Montpellier,2.0,0.0,8.0,5.0,1.0,1.0,0.0,0.0,16.0,13.0,2025-02
Bundesliga,2025-02-23,RB Leipzig,Heidenheim,2.0,2.0,7.0,4.0,3.0,3.0,0.0,0.0,17.0,4.0,2025-02
Championship,2025-02-23,Watford,Luton,2.0,0.0,4.0,6.0,2.0,2.0,0.0,0.0,10.0,10.0,2025-02
Premier League,2025-02-23,Newcastle,Nott'm Forest,4.0,3.0,7.0,6.0,1.0,4.0,0.0,0.0,13.0,17.0,2025-02
La Liga,2025-02-23,Ath Bilbao,Valladolid,7.0,1.0,4.0,4.0,2.0,3.0,0.0,1.0,29.0,5.0,2025-02
Premier League,2025-02-23,Man City,Liverpool,0.0,2.0,7.0,5.0,0.0,0.0,0.0,0.0,16.0,8.0,2025-02
Ligue 1,2025-02-23,Nantes,Lens,3.0,1.0,2.0,11.0,2.0,4.0,0.0,1.0,17.0,14.0,2025-02
Ligue 1,2025-02-23,Le Havre,Toulouse,1.0,4.0,5.0,3.0,0.0,2.0,1.0,0.0,11.0,11.0,2025-02
Super League Greece,2025-02-23,Olympiakos,PAOK,2.0,1.0,2.0,3.0,2.0,2.0,0.0,0.0,18.0,8.0,2025-02
Jupiler Pro League,2025-02-23,Genk,Gent,0.0,0.0,7.0,5.0,2.0,2.0,0.0,0.0,18.0,11.0,2025-02
Ligue 1,2025-02-23,Lyon,Paris SG,2.0,3.0,5.0,4.0,1.0,1.0,0.0,0.0,14.0,15.0,2025-02
La Liga,2025-02-23,Sociedad,Leganes,3.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,12.0,8.0,2025-02
Bundesliga 2,2025-02-23,Greuther Furth,Braunschweig,3.0,0.0,3.0,5.0,4.0,3.0,0.0,0.0,19.0,8.0,2025-02
La Liga,2025-02-23,Getafe,Betis,1.0,2.0,2.0,5.0,3.0,0.0,1.0,1.0,10.0,13.0,2025-02
Serie A,2025-02-23,Como,Napoli,2.0,1.0,4.0,6.0,1.0,3.0,0.0,0.0,8.0,13.0,2025-02
Serie A,2025-02-23,Verona,Fiorentina,1.0,0.0,4.0,1.0,3.0,3.0,0.0,0.0,7.0,8.0,2025-02
Premiership Escocia,2025-02-23,St Johnstone,Hearts,1.0,2.0,3.0,6.0,0.0,3.0,0.0,0.0,7.0,12.0,2025-02
Serie A,2025-02-23,Empoli,Atalanta,0.0,5.0,3.0,4.0,0.0,1.0,0.0,0.0,10.0,14.0,2025-02
Serie A,2025-02-23,Cagliari,Juventus,0.0,1.0,3.0,4.0,0.0,1.0,0.0,0.0,8.0,14.0,2025-02
Super League Greece,2025-02-23,Aris,Panetolikos,2.0,1.0,4.0,6.0,1.0,3.0,0.0,0.0,23.0,7.0,2025-02
Serie B,2025-02-23,Brescia,Sudtirol,0.0,0.0,5.0,5.0,0.0,2.0,0.0,0.0,26.0,7.0,2025-02
Serie B,2025-02-23,Cosenza,Palermo,0.0,3.0,11.0,2.0,2.0,2.0,0.0,0.0,17.0,11.0,2025-02
Super League Greece,2025-02-23,Lamia,Panathinaikos,3.0,1.0,5.0,6.0,2.0,4.0,0.0,0.0,8.0,21.0,2025-02
Super League Greece,2025-02-23,Asteras Tripolis,AEK,0.0,3.0,0.0,2.0,1.0,1.0,1.0,0.0,2.0,15.0,2025-02
Ligue 2,2025-02-22,Lorient,Laval,0.0,1.0,4.0,3.0,2.0,4.0,0.0,0.0,17.0,7.0,2025-02
Premier League,2025-02-22,Ipswich,Tottenham,1.0,4.0,4.0,4.0,2.0,1.0,0.0,0.0,17.0,10.0,2025-02
Premier League,2025-02-22,Southampton,Brighton,0.0,4.0,5.0,6.0,2.0,0.0,0.0,0.0,6.0,18.0,2025-02
Turkey Super Lig,2025-02-22,Samsunspor,Rizespor,2.0,3.0,1.0,5.0,1.0,2.0,0.0,0.0,9.0,13.0,2025-02
Ligue 2,2025-02-22,Metz,Ajaccio,0.0,1.0,4.0,2.0,4.0,1.0,0.0,0.0,18.0,6.0,2025-02
League 2 Escocia,2025-02-22,Elgin,Edinburgh City,1.0,2.0,2.0,7.0,4.0,2.0,0.0,0.0,6.0,12.0,2025-02
Ligue 2,2025-02-22,Caen,Pau FC,2.0,2.0,5.0,2.0,5.0,4.0,1.0,1.0,12.0,10.0,2025-02
National League,2025-02-22,York,Halifax,2.0,2.0,,,2.0,3.0,1.0,0.0,,,2025-02
Eredivisie,2025-02-22,Feyenoord,Almere City,2.0,1.0,7.0,2.0,0.0,1.0,0.0,0.0,18.0,13.0,2025-02
Bundesliga,2025-02-22,Holstein Kiel,Leverkusen,0.0,2.0,5.0,11.0,4.0,1.0,0.0,0.0,4.0,18.0,2025-02
Primeira Liga,2025-02-22,Casa Pia,Gil Vicente,1.0,0.0,2.0,5.0,1.0,2.0,0.0,0.0,10.0,4.0,2025-02
Super League Greece,2025-02-22,Volos NFC,Levadeiakos,1.0,2.0,4.0,2.0,5.0,2.0,0.0,0.0,8.0,10.0,2025-02
Premier League,2025-02-22,Fulham,Crystal Palace,0.0,2.0,7.0,7.0,1.0,3.0,0.0,0.0,10.0,10.0,2025-02
Championship,2025-02-22,Swansea,Blackburn,3.0,0.0,5.0,7.0,0.0,2.0,0.0,0.0,14.0,6.0,2025-02
League 1 Escocia,2025-02-22,Cove Rangers,Dumbarton,2.0,1.0,12.0,4.0,0.0,2.0,0.0,0.0,18.0,3.0,2025-02
League 1 Escocia,2025-02-22,Annan Athletic,Alloa,3.0,4.0,5.0,6.0,1.0,2.0,0.0,0.0,13.0,7.0,2025-02
Serie B,2025-02-22,Cremonese,Cesena,1.0,2.0,4.0,6.0,4.0,1.0,0.0,0.0,13.0,11.0,2025-02
Serie B,2025-02-22,Reggiana,Carrarese,2.0,2.0,5.0,4.0,2.0,3.0,0.0,0.0,11.0,10.0,2025-02
Serie B,2025-02-22,Pisa,Juve Stabia,3.0,1.0,4.0,0.0,2.0,2.0,0.0,1.0,12.0,6.0,2025-02
Serie B,2025-02-22,Mantova,Bari,0.0,1.0,1.0,9.0,3.0,3.0,0.0,0.0,7.0,14.0,2025-02
Serie B,2025-02-22,Cittadella,Modena,0.0,2.0,5.0,2.0,1.0,2.0,0.0,0.0,13.0,16.0,2025-02
League 2,2025-02-22,Bromley,Harrogate,2.0,0.0,5.0,4.0,0.0,3.0,0.0,0.0,7.0,14.0,2025-02
Premier League,2025-02-22,Everton,Man United,2.0,2.0,7.0,9.0,4.0,1.0,0.0,0.0,9.0,9.0,2025-02
Premier League,2025-02-22,Arsenal,West Ham,0.0,1.0,2.0,0.0,1.0,3.0,1.0,0.0,20.0,5.0,2025-02
Championship,2025-02-22,Portsmouth,QPR,2.0,1.0,5.0,1.0,3.0,2.0,0.0,0.0,7.0,9.0,2025-02
Primeira Liga,2025-02-22,Benfica,Boavista,3.0,0.0,13.0,2.0,0.0,3.0,0.0,1.0,31.0,6.0,2025-02
Championship,2025-02-22,West Brom,Oxford,2.0,0.0,13.0,2.0,2.0,3.0,0.0,0.0,22.0,5.0,2025-02
Premier League,2025-02-22,Aston Villa,Chelsea,2.0,1.0,2.0,3.0,1.0,3.0,0.0,0.0,12.0,15.0,2025-02
League 2 Escocia,2025-02-22,Clyde,Spartans,0.0,2.0,5.0,5.0,4.0,2.0,0.0,0.0,8.0,5.0,2025-02
Primeira Liga,2025-02-22,Estoril,Rio Ave,2.0,1.0,0.0,4.0,2.0,1.0,0.0,0.0,11.0,9.0,2025-02
Bundesliga,2025-02-22,Mainz,St Pauli,2.0,0.0,6.0,5.0,3.0,3.0,0.0,0.0,10.0,12.0,2025-02
League 1,2025-02-22,Shrewsbury,Stevenage,0.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,10.0,6.0,2025-02
League 1 Escocia,2025-02-22,Montrose,Queen of Sth,0.0,3.0,0.0,1.0,2.0,2.0,0.0,0.0,1.0,8.0,2025-02
League 2,2025-02-22,Newport County,Cheltenham,0.0,3.0,5.0,5.0,1.0,1.0,1.0,0.0,11.0,10.0,2025-02
League 1 Escocia,2025-02-22,Kelty Hearts,Inverness C,0.0,1.0,4.0,4.0,2.0,2.0,0.0,0.0,11.0,6.0,2025-02
League 1 Escocia,2025-02-22,Stenhousemuir,Arbroath,2.0,0.0,11.0,5.0,1.0,2.0,0.0,0.0,13.0,7.0,2025-02
League 2 Escocia,2025-02-22,Bonnyrigg Rose,Forfar,0.0,2.0,3.0,5.0,3.0,3.0,0.0,0.0,10.0,3.0,2025-02
Super League Greece,2025-02-22,Atromitos,Panserraikos,1.0,0.0,6.0,4.0,1.0,1.0,0.0,0.0,15.0,8.0,2025-02
La Liga 2,2025-02-22,Burgos,Oviedo,1.0,2.0,4.0,2.0,2.0,1.0,0.0,0.0,8.0,8.0,2025-02
League 2,2025-02-22,Notts County,Tranmere,2.0,1.0,5.0,8.0,2.0,4.0,0.0,0.0,13.0,20.0,2025-02
La Liga 2,2025-02-22,Ferrol,Cordoba,0.0,1.0,4.0,2.0,2.0,4.0,1.0,0.0,4.0,13.0,2025-02
League 2,2025-02-22,Colchester,AFC Wimbledon,1.0,1.0,3.0,3.0,2.0,6.0,1.0,0.0,10.0,9.0,2025-02
League 2,2025-02-22,Port Vale,Salford,2.0,1.0,6.0,5.0,0.0,2.0,1.0,0.0,9.0,11.0,2025-02
Championship,2025-02-22,Plymouth,Cardiff,1.0,1.0,0.0,6.0,4.0,3.0,0.0,1.0,14.0,11.0,2025-02
Championship,2025-02-22,Derby,Millwall,0.0,1.0,4.0,4.0,2.0,0.0,0.0,0.0,9.0,11.0,2025-02
La Liga 2,2025-02-22,Sp Gijon,Almeria,1.0,1.0,10.0,4.0,2.0,4.0,0.0,1.0,14.0,20.0,2025-02
League 2,2025-02-22,Grimsby,Fleetwood Town,2.0,1.0,7.0,3.0,1.0,6.0,0.0,0.0,11.0,9.0,2025-02
La Liga 2,2025-02-22,Granada,Zaragoza,2.0,2.0,4.0,7.0,0.0,0.0,0.0,0.0,8.0,12.0,2025-02
La Liga 2,2025-02-22,Eibar,Santander,2.0,2.0,2.0,3.0,4.0,1.0,0.0,0.0,9.0,14.0,2025-02
Super League Greece,2025-02-22,Athens Kallithea,OFI Crete,1.0,3.0,10.0,3.0,1.0,4.0,0.0,0.0,18.0,9.0,2025-02
League 2 Escocia,2025-02-22,East Fife,Peterhead,0.0,0.0,6.0,2.0,4.0,3.0,0.0,0.0,4.0,5.0,2025-02
League 1,2025-02-22,Northampton,Bristol Rvs,2.0,1.0,8.0,4.0,2.0,2.0,0.0,0.0,8.0,8.0,2025-02
League 2 Escocia,2025-02-22,Stranraer,Stirling,3.0,0.0,4.0,4.0,0.0,3.0,0.0,0.0,12.0,12.0,2025-02
Bundesliga,2025-02-22,Dortmund,Union Berlin,6.0,0.0,5.0,3.0,2.0,2.0,0.0,0.0,24.0,6.0,2025-02
Bundesliga,2025-02-22,Wolfsburg,Bochum,1.0,1.0,3.0,5.0,2.0,3.0,0.0,0.0,13.0,11.0,2025-02
Bundesliga,2025-02-22,M'gladbach,Augsburg,0.0,3.0,2.0,4.0,3.0,2.0,1.0,0.0,8.0,17.0,2025-02
Premier League,2025-02-22,Bournemouth,Wolves,0.0,1.0,6.0,7.0,3.0,3.0,1.0,0.0,8.0,13.0,2025-02
League 2,2025-02-22,Swindon,Chesterfield,1.0,0.0,7.0,8.0,3.0,2.0,0.0,0.0,10.0,4.0,2025-02
League 2,2025-02-22,Bradford,Milton Keynes Dons,2.0,0.0,3.0,4.0,3.0,1.0,0.0,0.0,14.0,5.0,2025-02
La Liga,2025-02-22,Las Palmas,Barcelona,0.0,2.0,5.0,3.0,1.0,1.0,0.0,0.0,10.0,15.0,2025-02
National League,2025-02-22,Tamworth,Southend,1.0,1.0,,,2.0,1.0,0.0,0.0,,,2025-02
National League,2025-02-22,Sutton,Braintree Town,1.0,1.0,,,1.0,1.0,1.0,0.0,,,2025-02
Turkey Super Lig,2025-02-22,Antalyaspor,Kasimpasa,2.0,1.0,4.0,6.0,1.0,2.0,0.0,0.0,9.0,11.0,2025-02
League 1,2025-02-22,Wycombe,Wigan,0.0,0.0,6.0,2.0,3.0,1.0,0.0,0.0,12.0,4.0,2025-02
Championship,2025-02-22,Norwich,Stoke,4.0,2.0,4.0,4.0,0.0,1.0,0.0,0.0,16.0,7.0,2025-02
Championship,2025-02-22,Coventry,Preston,2.0,1.0,10.0,3.0,0.0,1.0,0.0,0.0,17.0,7.0,2025-02
National League,2025-02-22,Wealdstone,Ebbsfleet,4.0,2.0,,,3.0,1.0,0.0,1.0,,,2025-02
Jupiler Pro League,2025-02-22,Antwerp,Oud-Heverlee Leuven,2.0,2.0,7.0,4.0,3.0,3.0,0.0,0.0,22.0,10.0,2025-02
National League,2025-02-22,Forest Green,Woking,1.0,1.0,,,2.0,1.0,0.0,1.0,,,2025-02
Serie A,2025-02-22,Venezia,Lazio,0.0,0.0,6.0,6.0,4.0,2.0,0.0,0.0,9.0,9.0,2025-02
Serie A,2025-02-22,Torino,Milan,2.0,1.0,4.0,11.0,1.0,1.0,0.0,0.0,9.0,26.0,2025-02
Serie A,2025-02-22,Inter,Genoa,1.0,0.0,6.0,7.0,0.0,2.0,0.0,0.0,18.0,11.0,2025-02
League 2,2025-02-22,Carlisle,Gillingham,0.0,0.0,6.0,3.0,2.0,2.0,0.0,0.0,15.0,14.0,2025-02
Jupiler Pro League,2025-02-22,Westerlo,Charleroi,1.0,3.0,2.0,9.0,1.0,1.0,0.0,0.0,6.0,11.0,2025-02
Ligue 1,2025-02-22,Lille,Monaco,2.0,1.0,1.0,6.0,4.0,2.0,0.0,0.0,9.0,13.0,2025-02
La Liga,2025-02-22,Alaves,Espanol,0.0,1.0,7.0,0.0,2.0,2.0,0.0,0.0,15.0,9.0,2025-02
Bundesliga 2,2025-02-22,Hannover,Paderborn,1.0,1.0,4.0,6.0,3.0,0.0,1.0,0.0,7.0,17.0,2025-02
La Liga,2025-02-22,Valencia,Ath Madrid,0.0,3.0,7.0,0.0,1.0,3.0,0.0,0.0,18.0,11.0,2025-02
Serie A,2025-02-22,Parma,Bologna,2.0,0.0,0.0,4.0,2.0,1.0,0.0,0.0,4.0,16.0,2025-02
Bundesliga 2,2025-02-22,Preußen Münster,Regensburg,2.0,0.0,4.0,3.0,6.0,3.0,0.0,0.0,14.0,8.0,2025-02
Bundesliga 2,2025-02-22,Karlsruhe,Magdeburg,3.0,1.0,3.0,6.0,1.0,4.0,0.0,1.0,7.0,14.0,2025-02
Ligue 1,2025-02-22,St Etienne,Angers,3.0,3.0,4.0,3.0,3.0,0.0,0.0,0.0,19.0,13.0,2025-02
Championship,2025-02-22,Sunderland,Hull,0.0,1.0,5.0,3.0,0.0,3.0,0.0,0.0,17.0,8.0,2025-02
League 2,2025-02-22,Crewe,Barrow,3.0,0.0,5.0,5.0,0.0,3.0,0.0,0.0,11.0,9.0,2025-02
Bundesliga 2,2025-02-22,Ulm,Elversberg,0.0,0.0,4.0,4.0,4.0,3.0,0.0,0.0,14.0,11.0,2025-02
La Liga,2025-02-22,Vallecano,Villarreal,0.0,1.0,3.0,5.0,1.0,4.0,1.0,0.0,10.0,10.0,2025-02
League 1,2025-02-22,Reading,Birmingham,0.0,0.0,4.0,7.0,1.0,1.0,0.0,0.0,8.0,12.0,2025-02
Turkey Super Lig,2025-02-22,Sivasspor,Konyaspor,1.0,1.0,4.0,2.0,2.0,4.0,1.0,0.0,11.0,9.0,2025-02
League 1,2025-02-22,Rotherham,Barnsley,0.0,1.0,11.0,3.0,1.0,1.0,0.0,0.0,10.0,10.0,2025-02
Premiership Escocia,2025-02-22,Rangers,St Mirren,0.0,2.0,11.0,3.0,1.0,2.0,0.0,0.0,17.0,10.0,2025-02
